cycle,time,phi1,Ex1,Ey1
45060,2.253e-07,6.054114e-01,1.860838e-01,-8.218409e-02
45080,2.254e-07,6.007097e-01,2.910465e-01,-1.760824e-01
45100,2.255e-07,6.024544e-01,8.056130e-02,-9.919979e-02
45120,2.256e-07,6.077207e-01,2.148143e-01,9.501621e-02
45140,2.257e-07,6.082134e-01,2.753930e-01,-3.125001e-02
45160,2.258e-07,6.059308e-01,3.588993e-02,-1.310856e-01
45180,2.259e-07,6.025102e-01,2.477097e-01,-1.894722e-01
45200,2.26e-07,6.079915e-01,1.907838e-01,-2.639380e-01
45220,2.261e-07,6.024902e-01,1.613225e-01,-1.302973e-01
45240,2.262e-07,5.982931e-01,1.316466e-01,-2.382865e-01
45260,2.263e-07,6.078350e-01,1.763257e-01,-5.822646e-02
45280,2.264e-07,6.028914e-01,2.348958e-01,-2.499661e-01
45300,2.265e-07,5.998806e-01,1.469646e-01,-2.686193e-01
45320,2.266e-07,6.106735e-01,2.095158e-01,-1.008491e-01
45340,2.267e-07,6.078981e-01,1.450166e-01,-2.018366e-01
45360,2.268e-07,5.975202e-01,1.666561e-01,-1.692104e-01
45380,2.269e-07,6.057073e-01,2.550161e-01,-1.744296e-01
45400,2.27e-07,6.049671e-01,1.798630e-01,-2.278985e-01
45420,2.271e-07,6.053775e-01,1.434578e-01,-2.265994e-01
45440,2.272e-07,6.066166e-01,2.513464e-01,-2.859623e-01
45460,2.273e-07,5.997456e-01,1.597808e-01,-1.172294e-01
45480,2.274e-07,6.007053e-01,3.379181e-01,-3.255368e-01
45500,2.275e-07,6.033711e-01,2.703069e-01,-1.814858e-01
45520,2.276e-07,6.013147e-01,2.205760e-01,-2.284583e-01
45540,2.277e-07,6.041446e-01,8.439295e-02,-2.439409e-01
45560,2.278e-07,6.091346e-01,1.670717e-01,-1.550075e-01
45580,2.279e-07,5.982527e-01,1.605260e-01,-3.781589e-01
45600,2.28e-07,6.061349e-01,2.368299e-01,-3.020764e-01
45620,2.281e-07,6.054620e-01,3.762433e-01,-1.656031e-01
45640,2.282e-07,5.988145e-01,1.355041e-01,-2.344181e-01
45660,2.283e-07,6.054476e-01,2.914923e-01,-2.172559e-01
45680,2.284e-07,6.074547e-01,9.676956e-02,-2.218628e-01
45700,2.285e-07,6.014880e-01,2.128128e-01,-4.318634e-01
45720,2.286e-07,6.066676e-01,1.035788e-01,-2.676156e-01
45740,2.287e-07,6.031109e-01,1.318704e-01,-5.383298e-02
45760,2.288e-07,6.037707e-01,2.527888e-01,-5.431880e-02
45780,2.289e-07,6.027505e-01,3.713579e-01,-1.983557e-02
45800,2.29e-07,6.025726e-01,2.789659e-01,-2.818151e-01
45820,2.291e-07,6.028147e-01,2.247138e-01,-1.337346e-01
45840,2.292e-07,6.046118e-01,1.493700e-01,-1.160361e-01
45860,2.293e-07,6.038879e-01,2.180109e-01,-1.758505e-01
45880,2.294e-07,6.023392e-01,1.191440e-01,-3.200118e-01
45900,2.295e-07,6.031020e-01,1.965608e-01,-1.018882e-01
45920,2.296e-07,6.028339e-01,1.404792e-01,-6.624567e-02
45940,2.297e-07,6.004761e-01,3.021155e-01,-6.471641e-02
45960,2.298e-07,6.036190e-01,3.042345e-01,-1.531816e-01
45980,2.299e-07,6.024004e-01,2.202232e-01,-3.646377e-01
46000,2.3e-07,6.035546e-01,1.317529e-01,-3.283543e-01
46020,2.301e-07,6.014875e-01,1.437071e-01,-2.586015e-01
46040,2.302e-07,6.020380e-01,4.041503e-01,-4.031631e-01
46060,2.303e-07,6.025252e-01,3.056056e-01,-1.253102e-01
46080,2.304e-07,6.035154e-01,3.388856e-02,-5.521398e-02
46100,2.305e-07,6.001923e-01,3.468736e-01,-4.177848e-02
46120,2.306e-07,6.057642e-01,7.816485e-02,-9.024410e-02
46140,2.307e-07,6.060538e-01,4.961048e-01,-3.301128e-01
46160,2.308e-07,6.020097e-01,1.305621e-01,-2.373418e-01
46180,2.309e-07,6.047094e-01,2.287124e-01,-3.305677e-01
46200,2.31e-07,6.047276e-01,2.458270e-01,-2.489093e-01
46220,2.311e-07,5.995765e-01,2.574880e-01,-2.652185e-01
46240,2.312e-07,6.023520e-01,4.276159e-01,-3.529189e-01
46260,2.313e-07,5.991274e-01,4.492245e-01,-3.839503e-01
46280,2.314e-07,5.976776e-01,2.315496e-01,-2.531796e-01
46300,2.315e-07,6.018287e-01,2.669499e-01,-2.185204e-01
46320,2.316e-07,6.045051e-01,3.489277e-01,-9.482534e-02
46340,2.317e-07,6.004931e-01,3.156677e-01,-1.752850e-01
46360,2.318e-07,6.012990e-01,1.751989e-01,-2.123574e-01
46380,2.319e-07,6.030955e-01,8.179804e-02,-3.756881e-01
46400,2.32e-07,5.987946e-01,2.063780e-01,5.884468e-02
46420,2.321e-07,5.995014e-01,2.107427e-01,-3.059989e-01
46440,2.322e-07,6.020676e-01,1.628441e-01,-2.621748e-01
46460,2.323e-07,6.030123e-01,1.609628e-01,-2.508367e-01
46480,2.324e-07,5.962479e-01,1.806023e-01,-2.019456e-01
46500,2.325e-07,6.019307e-01,3.102382e-01,-3.057470e-01
46520,2.326e-07,6.082131e-01,1.359205e-01,-2.380402e-01
46540,2.327e-07,6.019773e-01,3.818884e-01,-3.457297e-01
46560,2.328e-07,6.013976e-01,1.842584e-01,-3.194999e-01
46580,2.329e-07,5.993443e-01,3.053794e-01,-1.584986e-01
46600,2.33e-07,5.995145e-01,3.399530e-01,-1.101855e-01
46620,2.331e-07,5.987817e-01,2.233653e-01,-2.503228e-01
46640,2.332e-07,5.984343e-01,4.240085e-01,-1.251632e-01
46660,2.333e-07,5.965681e-01,2.150913e-01,-2.479840e-01
46680,2.334e-07,5.982760e-01,1.630374e-01,-1.477172e-01
46700,2.335e-07,6.021739e-01,1.167643e-01,-2.866955e-01
46720,2.336e-07,6.012151e-01,3.402889e-01,-3.455040e-01
46740,2.337e-07,6.011259e-01,2.094711e-01,-2.470873e-01
46760,2.338e-07,6.017440e-01,2.064505e-01,-4.384604e-01
46780,2.339e-07,5.982863e-01,3.773389e-01,-5.051444e-02
46800,2.34e-07,5.986593e-01,3.988403e-01,-1.554769e-01
46820,2.341e-07,6.029929e-01,1.966927e-01,-2.509114e-01
46840,2.342e-07,5.983201e-01,3.685071e-01,-3.480832e-01
46860,2.343e-07,5.992679e-01,2.168096e-01,-2.356741e-01
46880,2.344e-07,6.003482e-01,3.321374e-01,-2.442632e-01
46900,2.345e-07,6.016737e-01,2.590568e-01,-7.968824e-02
46920,2.346e-07,6.005238e-01,1.368004e-01,-1.293620e-01
46940,2.347e-07,6.021392e-01,1.977009e-01,-2.897092e-01
46960,2.348e-07,6.004134e-01,3.397748e-01,-3.827980e-01
46980,2.349e-07,5.977526e-01,2.902101e-01,-1.563764e-01
47000,2.35e-07,6.015120e-01,3.194179e-01,-3.418229e-01
47020,2.351e-07,6.006246e-01,3.771469e-01,-1.087529e-01
47040,2.352e-07,5.988058e-01,3.377911e-01,-2.376921e-01
47060,2.353e-07,5.985833e-01,3.799693e-01,-2.281703e-01
47080,2.354e-07,6.057941e-01,2.636644e-01,3.429637e-02
47100,2.355e-07,5.999178e-01,3.346041e-01,-3.984954e-01
47120,2.356e-07,5.971036e-01,2.223759e-01,-2.952443e-02
47140,2.357e-07,5.960528e-01,3.337750e-01,-2.481297e-01
47160,2.358e-07,5.955024e-01,4.340410e-01,-1.928595e-01
47180,2.359e-07,5.970368e-01,2.957172e-01,-2.208028e-01
47200,2.36e-07,5.975160e-01,4.819345e-01,-2.279880e-01
47220,2.361e-07,5.992327e-01,2.518168e-01,-3.363602e-01
47240,2.362e-07,6.052299e-01,3.238158e-01,-1.630237e-01
47260,2.363e-07,5.987053e-01,3.989419e-01,-2.060117e-01
47280,2.364e-07,5.999524e-01,1.521507e-01,-3.596013e-01
47300,2.365e-07,6.000462e-01,2.318522e-01,-3.853774e-01
47320,2.366e-07,5.990179e-01,2.149685e-01,-1.431702e-01
47340,2.367e-07,5.975518e-01,2.066087e-01,-1.676416e-01
47360,2.368e-07,5.980294e-01,1.812438e-01,-4.577100e-01
47380,2.369e-07,5.999497e-01,1.781361e-01,-1.695885e-01
47400,2.37e-07,5.983264e-01,2.302485e-01,-3.677008e-01
47420,2.371e-07,6.032135e-01,3.179602e-01,-2.587490e-01
47440,2.372e-07,6.010951e-01,4.155704e-01,-3.380645e-01
47460,2.373e-07,5.989172e-01,1.573523e-01,-2.743093e-01
47480,2.374e-07,6.029860e-01,4.338997e-01,-2.155696e-01
47500,2.375e-07,5.997630e-01,3.858049e-01,-9.931938e-02
47520,2.376e-07,5.960575e-01,4.259807e-01,-1.895996e-01
47540,2.377e-07,5.942352e-01,4.151381e-01,-3.748380e-02
47560,2.378e-07,6.020050e-01,2.957909e-01,-2.386399e-01
47580,2.379e-07,5.975000e-01,1.873728e-01,-6.430478e-02
47600,2.38e-07,5.991530e-01,3.531211e-01,-2.758066e-01
47620,2.381e-07,6.065453e-01,3.183255e-01,-7.242615e-02
47640,2.382e-07,5.982596e-01,2.423009e-01,-2.861174e-01
47660,2.383e-07,6.013312e-01,3.437720e-01,-4.057259e-01
47680,2.384e-07,5.991358e-01,3.023217e-01,-1.692392e-01
47700,2.385e-07,5.975826e-01,2.572295e-01,-1.823886e-01
47720,2.386e-07,5.993736e-01,1.319768e-01,-2.572986e-01
47740,2.387e-07,5.978482e-01,2.168984e-01,-1.770874e-01
47760,2.388e-07,5.944954e-01,3.277673e-01,-2.487562e-01
47780,2.389e-07,5.983652e-01,3.121992e-02,-1.038489e-01
47800,2.39e-07,6.012225e-01,2.346758e-01,-1.075344e-01
47820,2.391e-07,5.960703e-01,9.310245e-02,-1.679029e-01
47840,2.392e-07,5.986245e-01,4.692132e-01,-6.631301e-02
47860,2.393e-07,5.940468e-01,1.507263e-01,-6.717576e-02
47880,2.394e-07,5.980390e-01,8.302578e-02,-3.213140e-01
47900,2.395e-07,6.054651e-01,3.169182e-01,-1.057005e-01
47920,2.396e-07,5.954214e-01,6.494637e-02,-1.515588e-01
47940,2.397e-07,5.945877e-01,2.130823e-01,-1.223810e-01
47960,2.398e-07,5.993528e-01,2.454762e-01,-8.571661e-02
47980,2.399e-07,5.944938e-01,2.464003e-01,-2.995371e-01
48000,2.4e-07,5.923179e-01,3.888550e-01,-2.244111e-01
48020,2.401e-07,6.041476e-01,2.644608e-01,-2.856932e-01
48040,2.402e-07,5.972955e-01,-4.655170e-02,-1.985891e-01
48060,2.403e-07,5.946926e-01,2.308527e-01,-1.718966e-01
48080,2.404e-07,6.056493e-01,3.702017e-01,-1.181367e-02
48100,2.405e-07,5.989651e-01,2.671700e-01,-1.924082e-01
48120,2.406e-07,5.953830e-01,1.547993e-01,-2.636958e-01
48140,2.407e-07,5.969886e-01,1.721801e-01,-2.953660e-01
48160,2.408e-07,6.005536e-01,1.938304e-01,-2.575938e-01
48180,2.409e-07,5.957612e-01,3.793006e-01,-1.578458e-01
48200,2.41e-07,5.967836e-01,2.029839e-01,-2.619726e-01
48220,2.411e-07,6.004508e-01,2.525564e-01,-1.209516e-01
48240,2.412e-07,6.002483e-01,4.728562e-02,-1.555745e-01
48260,2.413e-07,5.992057e-01,1.228399e-01,-1.362025e-01
48280,2.414e-07,5.980577e-01,8.136448e-02,-1.427488e-01
48300,2.415e-07,5.999011e-01,6.999681e-02,-1.658673e-01
48320,2.416e-07,5.992216e-01,1.436036e-01,-1.728724e-02
48340,2.417e-07,5.972432e-01,6.150237e-02,-2.905608e-01
48360,2.418e-07,6.025450e-01,-9.363392e-02,-1.540088e-01
48380,2.419e-07,6.004278e-01,-1.522909e-01,-1.857173e-01
48400,2.42e-07,5.940182e-01,1.729579e-01,-1.653987e-01
48420,2.421e-07,5.938802e-01,1.155205e-01,-3.971762e-02
48440,2.422e-07,5.991126e-01,-1.871516e-01,-1.212875e-01
48460,2.423e-07,5.988212e-01,1.452235e-01,-9.340366e-02
48480,2.424e-07,5.993195e-01,1.193876e-01,-1.685257e-01
48500,2.425e-07,6.006029e-01,1.879318e-01,-2.185052e-01
48520,2.426e-07,5.970749e-01,2.180385e-01,-2.556223e-02
48540,2.427e-07,5.947555e-01,8.321618e-02,-4.889606e-02
48560,2.428e-07,5.972887e-01,5.973509e-02,-9.315282e-02
48580,2.429e-07,5.998623e-01,1.706249e-01,-1.491208e-01
48600,2.43e-07,5.984200e-01,-8.869681e-02,-1.994262e-01
48620,2.431e-07,5.974253e-01,2.349958e-01,-6.120323e-02
48640,2.432e-07,5.985312e-01,2.129415e-01,-5.112614e-02
48660,2.433e-07,5.947642e-01,2.416315e-01,-1.952090e-01
48680,2.434e-07,5.977263e-01,1.120939e-01,-1.476058e-01
48700,2.435e-07,5.973784e-01,-5.722410e-03,-1.039342e-01
48720,2.436e-07,5.956771e-01,-9.428570e-03,-2.673228e-01
48740,2.437e-07,5.986583e-01,1.783616e-01,-2.601492e-01
48760,2.438e-07,5.968999e-01,1.716736e-01,-1.038624e-01
48780,2.439e-07,5.982240e-01,1.147201e-01,-1.902734e-01
48800,2.44e-07,5.976415e-01,3.036516e-01,-1.666719e-01
48820,2.441e-07,5.978965e-01,2.646658e-01,-2.026270e-01
48840,2.442e-07,5.999103e-01,5.134190e-02,-4.030852e-02
48860,2.443e-07,5.980951e-01,1.936707e-01,-2.482922e-01
48880,2.444e-07,5.993947e-01,1.662917e-01,-3.307920e-02
48900,2.445e-07,5.929528e-01,1.294236e-01,1.818019e-02
48920,2.446e-07,5.910478e-01,1.730899e-01,-3.347064e-02
48940,2.447e-07,6.001340e-01,1.239992e-01,-1.433004e-01
48960,2.448e-07,6.008634e-01,1.481157e-01,-2.432282e-01
48980,2.449e-07,5.932015e-01,2.005645e-01,-3.257401e-02
49000,2.45e-07,5.984481e-01,1.447504e-01,-5.745202e-02
49020,2.451e-07,6.028381e-01,1.958709e-01,-5.958321e-03
49040,2.452e-07,5.920543e-01,7.323144e-02,-1.671801e-02
49060,2.453e-07,5.973674e-01,2.134660e-01,-5.710576e-02
49080,2.454e-07,5.965878e-01,2.560327e-01,-9.803598e-02
49100,2.455e-07,5.963942e-01,-4.675973e-02,-2.608455e-01
49120,2.456e-07,5.987129e-01,1.670375e-01,-1.110298e-01
49140,2.457e-07,5.994574e-01,1.816533e-01,-1.051273e-01
49160,2.458e-07,6.007690e-01,1.977348e-01,-7.859427e-02
49180,2.459e-07,5.986348e-01,1.400847e-02,-9.330963e-02
49200,2.46e-07,5.935058e-01,1.053850e-01,-2.138677e-02
49220,2.461e-07,5.976509e-01,1.752444e-01,-1.551246e-01
49240,2.462e-07,5.941489e-01,1.589605e-01,-2.360424e-02
49260,2.463e-07,5.942968e-01,2.173187e-01,-8.161604e-02
49280,2.464e-07,5.946509e-01,2.091594e-01,-3.367421e-02
49300,2.465e-07,5.993474e-01,-1.667982e-01,-1.469423e-01
49320,2.466e-07,5.986819e-01,2.111109e-01,-1.640536e-02
49340,2.467e-07,5.980127e-01,8.926467e-02,-9.475240e-02
49360,2.468e-07,5.972619e-01,3.232063e-01,1.308839e-01
49380,2.469e-07,5.985279e-01,1.674662e-01,2.252718e-02
49400,2.47e-07,5.940102e-01,2.419946e-01,-6.676947e-02
49420,2.471e-07,5.920227e-01,6.703358e-02,-8.629027e-02
49440,2.472e-07,5.945459e-01,-5.117010e-02,-7.737895e-04
49460,2.473e-07,5.978472e-01,2.991810e-01,-3.216513e-01
49480,2.474e-07,5.937448e-01,3.065808e-01,-5.107431e-02
49500,2.475e-07,5.938744e-01,1.993352e-01,-1.927035e-01
49520,2.476e-07,5.995269e-01,1.270509e-01,-4.284409e-03
49540,2.477e-07,5.976712e-01,2.136367e-01,-6.145980e-02
49560,2.478e-07,5.925050e-01,1.752490e-01,-6.749211e-02
49580,2.479e-07,5.918063e-01,2.299167e-01,-3.216772e-01
49600,2.48e-07,5.946351e-01,1.630418e-01,-3.999516e-02
49620,2.481e-07,5.965582e-01,1.789985e-01,1.868444e-02
49640,2.482e-07,5.946155e-01,1.289217e-01,-4.991049e-02
49660,2.483e-07,5.954776e-01,4.218616e-01,1.363587e-01
49680,2.484e-07,5.899687e-01,2.479436e-01,3.616210e-02
49700,2.485e-07,5.996712e-01,2.665586e-01,-3.854687e-01
49720,2.486e-07,6.002357e-01,1.684353e-01,-4.586408e-02
49740,2.487e-07,5.906971e-01,1.635477e-01,-1.402878e-02
49760,2.488e-07,5.954344e-01,1.515805e-01,-7.300881e-02
49780,2.489e-07,5.975805e-01,2.736170e-01,-8.885834e-02
49800,2.49e-07,6.007039e-01,-5.462341e-02,-6.516412e-02
49820,2.491e-07,5.907566e-01,1.646349e-01,-2.389002e-01
49840,2.492e-07,5.928788e-01,2.300762e-01,-2.269041e-02
49860,2.493e-07,5.934502e-01,2.655439e-01,7.631043e-02
49880,2.494e-07,5.935903e-01,-3.332763e-02,-1.515184e-01
49900,2.495e-07,5.919894e-01,2.457157e-01,-8.866221e-02
49920,2.496e-07,6.032905e-01,2.432707e-01,8.247034e-02
49940,2.497e-07,5.993281e-01,1.893834e-01,-9.924410e-02
49960,2.498e-07,5.946704e-01,-2.176939e-02,3.078136e-02
49980,2.499e-07,5.990948e-01,2.567126e-01,-5.708604e-02
50000,2.5e-07,5.908595e-01,3.850849e-01,-9.297865e-02
50020,2.501e-07,5.968075e-01,1.221682e-01,-1.696184e-02
50040,2.502e-07,5.961555e-01,1.177290e-01,-2.642304e-03
50060,2.503e-07,6.024442e-01,2.872803e-01,-1.900369e-01
50080,2.504e-07,5.980968e-01,1.657960e-01,1.656395e-01
50100,2.505e-07,5.938928e-01,1.589194e-01,-2.052348e-01
50120,2.506e-07,5.969771e-01,2.390291e-01,4.238544e-02
50140,2.507e-07,5.966584e-01,3.144113e-02,-7.468144e-02
50160,2.508e-07,5.983750e-01,4.642134e-01,-1.451690e-01
50180,2.509e-07,5.949291e-01,1.425191e-01,-7.541676e-02
50200,2.51e-07,5.928034e-01,2.661484e-01,-1.088162e-01
50220,2.511e-07,5.941000e-01,9.208896e-02,8.362534e-02
50240,2.512e-07,5.982395e-01,1.339251e-01,-1.223831e-01
50260,2.513e-07,5.924174e-01,5.077874e-01,6.922124e-02
50280,2.514e-07,5.949537e-01,2.109833e-01,-9.239648e-02
50300,2.515e-07,5.959044e-01,1.202436e-01,-3.186878e-02
50320,2.516e-07,5.911746e-01,2.642995e-01,1.343721e-02
50340,2.517e-07,5.972029e-01,7.434095e-02,-2.281206e-03
50360,2.518e-07,5.956393e-01,8.284406e-02,2.079559e-02
50380,2.519e-07,5.975243e-01,2.446365e-01,-1.982731e-01
50400,2.52e-07,5.906138e-01,1.838607e-01,1.699974e-01
50420,2.521e-07,5.939814e-01,1.405131e-01,-9.935597e-04
50440,2.522e-07,5.962908e-01,2.542239e-02,-4.266285e-02
50460,2.523e-07,5.936608e-01,1.562409e-01,5.775226e-02
50480,2.524e-07,5.918416e-01,4.464841e-02,-4.891526e-02
50500,2.525e-07,5.999017e-01,2.072036e-01,-8.949477e-02
50520,2.526e-07,5.937573e-01,1.638867e-02,-1.371873e-01
50540,2.527e-07,5.957817e-01,1.238310e-01,9.214648e-03
50560,2.528e-07,5.983604e-01,1.497737e-01,5.289248e-02
50580,2.529e-07,5.953798e-01,4.029094e-02,-2.031966e-01
50600,2.53e-07,5.895433e-01,2.147321e-01,-1.440526e-02
50620,2.531e-07,5.928175e-01,2.027078e-01,-9.911659e-02
50640,2.532e-07,5.968483e-01,1.177439e-01,-1.675550e-01
50660,2.533e-07,5.927391e-01,1.064033e-01,-7.908256e-03
50680,2.534e-07,5.904683e-01,1.544741e-01,8.805402e-02
50700,2.535e-07,5.892986e-01,1.166497e-01,1.828824e-01
50720,2.536e-07,5.947435e-01,8.704016e-02,1.008938e-01
50740,2.537e-07,5.940496e-01,-8.461282e-02,4.150740e-02
50760,2.538e-07,5.918092e-01,1.937725e-01,1.115174e-03
50780,2.539e-07,5.920479e-01,1.234266e-01,-1.819676e-01
50800,2.54e-07,5.957002e-01,3.742729e-03,-1.225570e-01
50820,2.541e-07,5.946515e-01,1.791033e-01,9.191477e-02
50840,2.542e-07,5.908570e-01,-3.805795e-02,2.403395e-02
50860,2.543e-07,5.965582e-01,2.343482e-02,-1.588281e-01
50880,2.544e-07,5.943670e-01,-3.878873e-02,-1.306489e-01
50900,2.545e-07,5.903588e-01,1.434656e-01,8.190907e-02
50920,2.546e-07,5.969563e-01,1.274624e-01,-2.082039e-01
50940,2.547e-07,5.910566e-01,2.020013e-01,2.859019e-02
50960,2.548e-07,5.946901e-01,1.026125e-01,-1.771891e-01
50980,2.549e-07,5.941988e-01,2.148721e-02,1.327743e-01
51000,2.55e-07,5.914476e-01,1.113370e-01,1.818893e-02
51020,2.551e-07,5.951162e-01,4.900989e-02,-3.129518e-02
51040,2.552e-07,5.945439e-01,-4.903578e-02,2.348647e-02
51060,2.553e-07,5.960481e-01,7.781751e-02,6.541647e-02
51080,2.554e-07,5.941526e-01,-9.690647e-02,-2.888004e-02
51100,2.555e-07,5.924050e-01,3.212181e-01,-5.030519e-02
51120,2.556e-07,5.956451e-01,-3.775110e-02,-8.289167e-02
51140,2.557e-07,5.914493e-01,-1.853943e-01,9.605597e-02
51160,2.558e-07,5.951218e-01,2.551179e-01,-2.097338e-01
51180,2.559e-07,5.945283e-01,3.806555e-02,8.036529e-02
51200,2.56e-07,5.904657e-01,2.182930e-01,-1.786527e-01
51220,2.561e-07,5.923942e-01,1.790486e-02,-5.825331e-03
51240,2.562e-07,5.912090e-01,1.087361e-01,1.104328e-01
51260,2.563e-07,5.945433e-01,-1.356267e-01,-1.664106e-01
51280,2.564e-07,5.924792e-01,3.562130e-02,-2.233365e-01
51300,2.565e-07,5.931480e-01,4.213075e-02,-7.606635e-02
51320,2.566e-07,5.934074e-01,-1.452650e-01,-3.892934e-02
51340,2.567e-07,5.973505e-01,1.303053e-01,-1.529808e-01
51360,2.568e-07,5.932928e-01,4.254968e-02,-7.401015e-02
51380,2.569e-07,5.918970e-01,2.089357e-01,-2.967685e-02
51400,2.57e-07,5.895967e-01,2.363972e-01,1.702999e-01
51420,2.571e-07,5.959284e-01,1.942433e-01,-2.516892e-02
51440,2.572e-07,5.942469e-01,2.277759e-02,-3.707927e-02
51460,2.573e-07,5.954185e-01,6.859922e-02,-3.964237e-02
51480,2.574e-07,5.901144e-01,-4.747385e-02,1.517915e-01
51500,2.575e-07,5.932963e-01,1.545027e-01,-7.020653e-02
51520,2.576e-07,5.916242e-01,3.108467e-02,3.614365e-02
51540,2.577e-07,5.873892e-01,-1.720834e-01,5.822961e-02
51560,2.578e-07,5.941910e-01,1.206481e-01,9.048788e-02
51580,2.579e-07,5.978696e-01,-3.874338e-02,1.808231e-02
51600,2.58e-07,5.892933e-01,-9.397954e-02,-1.760931e-01
51620,2.581e-07,5.949774e-01,1.268095e-01,-3.415219e-02
51640,2.582e-07,5.960712e-01,-2.510366e-03,1.418924e-01
51660,2.583e-07,5.895891e-01,1.751239e-01,-3.801066e-02
51680,2.584e-07,5.910709e-01,7.373361e-02,-7.373381e-02
51700,2.585e-07,5.946615e-01,8.556706e-02,-6.440027e-02
51720,2.586e-07,5.858836e-01,4.444981e-02,-7.055001e-03
51740,2.587e-07,5.924548e-01,7.763490e-02,-2.367236e-02
51760,2.588e-07,5.938140e-01,2.725887e-01,-5.358278e-02
51780,2.589e-07,5.906829e-01,1.377639e-01,-4.005964e-04
51800,2.59e-07,5.962601e-01,1.260067e-01,-5.581783e-02
51820,2.591e-07,5.947037e-01,1.254908e-01,6.438256e-02
51840,2.592e-07,5.880854e-01,1.591951e-02,-4.664532e-02
51860,2.593e-07,5.918558e-01,1.506291e-01,1.396005e-01
51880,2.594e-07,5.933157e-01,3.781400e-02,-2.136423e-01
51900,2.595e-07,5.904489e-01,1.656844e-01,7.232977e-02
51920,2.596e-07,5.936086e-01,8.158929e-02,4.530877e-02
51940,2.597e-07,5.940664e-01,1.147170e-01,-1.222143e-01
51960,2.598e-07,5.912002e-01,2.543909e-02,1.280401e-01
51980,2.599e-07,5.964988e-01,7.795758e-02,-1.200490e-01
52000,2.6e-07,5.952231e-01,1.243553e-01,-1.738921e-01
52020,2.601e-07,5.965744e-01,8.110394e-02,1.068958e-01
52040,2.602e-07,5.892075e-01,-2.158216e-02,4.892316e-02
52060,2.603e-07,5.905027e-01,2.740844e-02,-4.893228e-02
52080,2.604e-07,5.947384e-01,-1.209119e-01,9.461522e-02
52100,2.605e-07,5.908378e-01,2.311867e-01,-2.079924e-02
52120,2.606e-07,5.889146e-01,3.998117e-01,-2.931652e-02
52140,2.607e-07,5.954312e-01,-4.010470e-03,3.818008e-02
52160,2.608e-07,5.870740e-01,1.282961e-01,7.321933e-03
52180,2.609e-07,5.875627e-01,3.569785e-01,1.383377e-01
52200,2.61e-07,5.923209e-01,5.720091e-03,-4.047465e-02
52220,2.611e-07,5.907353e-01,2.724501e-01,-1.221277e-01
52240,2.612e-07,5.882599e-01,1.618880e-01,-3.891075e-02
52260,2.613e-07,5.922505e-01,2.985264e-01,1.551086e-01
52280,2.614e-07,5.909253e-01,2.596533e-01,2.719572e-01
52300,2.615e-07,5.907618e-01,8.680265e-03,1.599672e-01
52320,2.616e-07,5.901363e-01,-2.946737e-03,2.344178e-01
52340,2.617e-07,5.896329e-01,2.347728e-02,1.943641e-01
52360,2.618e-07,5.920855e-01,-9.279779e-02,1.467454e-01
52380,2.619e-07,5.868192e-01,1.589840e-01,4.837019e-02
52400,2.62e-07,5.889968e-01,1.682392e-01,2.515974e-03
52420,2.621e-07,5.923018e-01,2.250941e-02,2.075828e-01
52440,2.622e-07,5.905625e-01,6.363856e-02,5.643230e-02
52460,2.623e-07,5.892785e-01,1.756837e-01,1.700211e-01
52480,2.624e-07,5.896451e-01,-1.114997e-02,2.175409e-01
52500,2.625e-07,5.875150e-01,3.657601e-02,1.096591e-01
52520,2.626e-07,5.905443e-01,3.877956e-02,2.037771e-01
52540,2.627e-07,5.862860e-01,3.280377e-01,1.896523e-02
52560,2.628e-07,5.888247e-01,-3.286501e-02,2.870407e-01
52580,2.629e-07,5.885192e-01,7.739095e-02,8.668631e-02
52600,2.63e-07,5.865524e-01,1.437597e-01,2.638383e-02
52620,2.631e-07,5.877486e-01,2.143337e-02,8.876901e-02
52640,2.632e-07,5.884313e-01,2.129773e-01,2.105249e-01
52660,2.633e-07,5.883566e-01,1.570157e-01,1.919682e-02
52680,2.634e-07,5.915262e-01,1.838502e-02,1.908793e-01
52700,2.635e-07,5.895134e-01,2.090588e-01,2.329404e-01
52720,2.636e-07,5.888323e-01,2.160508e-01,5.694471e-02
52740,2.637e-07,5.851626e-01,2.801824e-01,2.850417e-01
52760,2.638e-07,5.894101e-01,2.219129e-01,2.264099e-01
52780,2.639e-07,5.833584e-01,2.539109e-01,1.878657e-01
52800,2.64e-07,5.890850e-01,4.856337e-02,2.045380e-01
52820,2.641e-07,5.877054e-01,2.550775e-01,2.861519e-01
52840,2.642e-07,5.809194e-01,2.795287e-01,1.106636e-01
52860,2.643e-07,5.929984e-01,-9.519031e-02,5.040587e-02
52880,2.644e-07,5.878984e-01,9.160751e-02,1.024932e-01
52900,2.645e-07,5.859153e-01,2.503130e-01,2.610795e-01
52920,2.646e-07,5.876397e-01,1.074774e-01,2.895685e-01
52940,2.647e-07,5.832134e-01,3.970407e-02,2.263906e-01
52960,2.648e-07,5.902622e-01,5.523926e-02,2.253003e-01
52980,2.649e-07,5.875115e-01,8.758475e-02,4.976011e-02
53000,2.65e-07,5.891518e-01,2.934892e-01,1.848246e-01
53020,2.651e-07,5.852697e-01,-7.441594e-03,4.742553e-02
53040,2.652e-07,5.915244e-01,1.289912e-01,1.592890e-01
53060,2.653e-07,5.868553e-01,7.175394e-03,2.322561e-01
