cycle,time,phi,Ex,Ey
258920,1.2946e-06,6.464117e-01,1.113049e+00,6.166227e-01
258940,1.2947e-06,6.416727e-01,9.465770e-01,4.292976e-01
258960,1.2948e-06,6.433886e-01,1.154330e+00,5.548794e-01
258980,1.2949e-06,6.346122e-01,8.915067e-01,6.140299e-01
259000,1.295e-06,6.282731e-01,8.293729e-01,6.579511e-01
259020,1.2951e-06,6.239098e-01,9.854855e-01,6.685935e-01
259040,1.2952e-06,6.335445e-01,8.534364e-01,6.090794e-01
259060,1.2953e-06,6.376567e-01,8.295171e-01,5.980455e-01
259080,1.2954e-06,6.331069e-01,8.443005e-01,7.480266e-01
259100,1.2955e-06,6.312017e-01,9.794703e-01,6.927845e-01
259120,1.2956e-06,6.307194e-01,9.499375e-01,5.631263e-01
259140,1.2957e-06,6.353465e-01,9.470545e-01,5.361817e-01
259160,1.2958e-06,6.284954e-01,8.002958e-01,6.936217e-01
259180,1.2959e-06,6.234519e-01,8.666144e-01,6.526639e-01
259200,1.296e-06,6.229557e-01,6.500137e-01,6.638727e-01
259220,1.2961e-06,6.256800e-01,8.661489e-01,6.295006e-01
259240,1.2962e-06,6.350541e-01,9.827136e-01,5.713051e-01
259260,1.2963e-06,6.388390e-01,8.648708e-01,5.944669e-01
259280,1.2964e-06,6.402076e-01,1.029361e+00,7.297681e-01
259300,1.2965e-06,6.476882e-01,1.071085e+00,4.732682e-01
259320,1.2966e-06,6.559840e-01,1.093234e+00,5.614501e-01
259340,1.2967e-06,6.541084e-01,1.006319e+00,5.491892e-01
259360,1.2968e-06,6.573273e-01,1.195480e+00,8.282137e-01
259380,1.2969e-06,6.577516e-01,1.288540e+00,5.636556e-01
259400,1.297e-06,6.680493e-01,1.005813e+00,3.991763e-01
259420,1.2971e-06,6.698557e-01,1.175549e+00,5.127727e-01
259440,1.2972e-06,6.641095e-01,1.095810e+00,6.260247e-01
259460,1.2973e-06,6.581953e-01,1.233339e+00,4.240614e-01
259480,1.2974e-06,6.610768e-01,1.063210e+00,5.471377e-01
259500,1.2975e-06,6.599461e-01,1.099705e+00,7.125787e-01
259520,1.2976e-06,6.444746e-01,1.241571e+00,9.472864e-01
259540,1.2977e-06,6.411261e-01,1.193679e+00,6.570291e-01
259560,1.2978e-06,6.401260e-01,1.103398e+00,6.953660e-01
259580,1.2979e-06,6.309799e-01,1.068904e+00,6.010432e-01
259600,1.298e-06,6.367301e-01,1.133441e+00,6.864738e-01
259620,1.2981e-06,6.300688e-01,1.001111e+00,5.108635e-01
259640,1.2982e-06,6.218679e-01,9.870588e-01,7.803965e-01
259660,1.2983e-06,6.223692e-01,6.521530e-01,7.505392e-01
259680,1.2984e-06,6.158217e-01,9.564481e-01,6.744143e-01
259700,1.2985e-06,6.174846e-01,8.583227e-01,3.968152e-01
259720,1.2986e-06,6.257721e-01,8.681077e-01,6.132100e-01
259740,1.2987e-06,6.268938e-01,9.397854e-01,7.684061e-01
259760,1.2988e-06,6.215925e-01,1.045204e+00,6.955016e-01
259780,1.2989e-06,6.276785e-01,8.139329e-01,6.708072e-01
259800,1.299e-06,6.259339e-01,8.566850e-01,6.268743e-01
259820,1.2991e-06,6.307104e-01,8.532873e-01,7.363600e-01
259840,1.2992e-06,6.364705e-01,7.981586e-01,6.358337e-01
259860,1.2993e-06,6.308521e-01,9.238666e-01,5.352527e-01
259880,1.2994e-06,6.287385e-01,9.128904e-01,6.844320e-01
259900,1.2995e-06,6.323944e-01,9.282941e-01,7.162688e-01
259920,1.2996e-06,6.356291e-01,9.090254e-01,7.102534e-01
259940,1.2997e-06,6.429684e-01,9.888108e-01,5.945395e-01
259960,1.2998e-06,6.546491e-01,1.283537e+00,4.716488e-01
259980,1.2999e-06,6.521370e-01,1.162561e+00,4.432627e-01
260000,1.3e-06,6.487378e-01,1.184883e+00,5.902174e-01
260020,1.3001e-06,6.558338e-01,1.253522e+00,5.557094e-01
260040,1.3002e-06,6.671811e-01,1.386692e+00,6.093987e-01
260060,1.3003e-06,6.651204e-01,1.257781e+00,5.907310e-01
260080,1.3004e-06,6.583049e-01,1.228771e+00,6.269966e-01
260100,1.3005e-06,6.531914e-01,8.897433e-01,6.924623e-01
260120,1.3006e-06,6.565296e-01,1.323602e+00,6.253216e-01
260140,1.3007e-06,6.502071e-01,1.166117e+00,7.550737e-01
260160,1.3008e-06,6.413741e-01,1.308307e+00,5.828652e-01
260180,1.3009e-06,6.365563e-01,1.387805e+00,4.327205e-01
260200,1.301e-06,6.337773e-01,1.208692e+00,5.738180e-01
260220,1.3011e-06,6.261215e-01,1.081402e+00,4.846289e-01
260240,1.3012e-06,6.212037e-01,1.110706e+00,5.500402e-01
260260,1.3013e-06,6.198252e-01,9.157409e-01,6.072917e-01
260280,1.3014e-06,6.239420e-01,9.556952e-01,5.725619e-01
260300,1.3015e-06,6.198174e-01,9.903268e-01,6.486308e-01
260320,1.3016e-06,6.129254e-01,1.089605e+00,7.837712e-01
260340,1.3017e-06,6.152019e-01,9.670220e-01,6.505675e-01
260360,1.3018e-06,6.202003e-01,1.085347e+00,6.430111e-01
260380,1.3019e-06,6.157111e-01,9.530388e-01,4.414884e-01
260400,1.302e-06,6.163676e-01,8.662332e-01,7.199500e-01
260420,1.3021e-06,6.186917e-01,1.034653e+00,6.587036e-01
260440,1.3022e-06,6.186976e-01,9.642645e-01,5.948285e-01
260460,1.3023e-06,6.165310e-01,9.205002e-01,5.636644e-01
260480,1.3024e-06,6.186283e-01,1.139216e+00,7.781278e-01
260500,1.3025e-06,6.311366e-01,1.231365e+00,6.599514e-01
260520,1.3026e-06,6.291953e-01,1.191220e+00,9.482567e-01
260540,1.3027e-06,6.269681e-01,1.290484e+00,6.839940e-01
260560,1.3028e-06,6.376877e-01,1.229293e+00,6.694084e-01
260580,1.3029e-06,6.486645e-01,1.302888e+00,5.130319e-01
260600,1.303e-06,6.481768e-01,1.176567e+00,6.690249e-01
260620,1.3031e-06,6.490160e-01,1.281194e+00,4.820730e-01
260640,1.3032e-06,6.563071e-01,1.650562e+00,7.589049e-01
260660,1.3033e-06,6.580322e-01,1.270294e+00,6.463078e-01
260680,1.3034e-06,6.532386e-01,1.190190e+00,5.759107e-01
260700,1.3035e-06,6.398215e-01,1.249202e+00,7.281748e-01
260720,1.3036e-06,6.421930e-01,1.214183e+00,7.311379e-01
260740,1.3037e-06,6.473653e-01,1.126176e+00,5.490395e-01
260760,1.3038e-06,6.462553e-01,1.259793e+00,5.940595e-01
260780,1.3039e-06,6.470745e-01,1.235382e+00,6.374705e-01
260800,1.304e-06,6.413035e-01,1.286278e+00,6.987712e-01
260820,1.3041e-06,6.358272e-01,1.102928e+00,3.685701e-01
260840,1.3042e-06,6.331894e-01,1.121219e+00,3.132805e-01
260860,1.3043e-06,6.237036e-01,1.243455e+00,4.538972e-01
260880,1.3044e-06,6.180588e-01,8.815264e-01,6.071231e-01
260900,1.3045e-06,6.171454e-01,9.244455e-01,6.720389e-01
260920,1.3046e-06,6.265331e-01,9.071761e-01,5.950165e-01
260940,1.3047e-06,6.270794e-01,8.253212e-01,7.256545e-01
260960,1.3048e-06,6.173031e-01,9.297209e-01,6.333588e-01
260980,1.3049e-06,6.110634e-01,1.247502e+00,7.806142e-01
261000,1.305e-06,6.098026e-01,1.001662e+00,7.686731e-01
261020,1.3051e-06,6.174980e-01,8.579573e-01,6.644669e-01
261040,1.3052e-06,6.226220e-01,8.008044e-01,7.303231e-01
261060,1.3053e-06,6.172110e-01,8.454855e-01,7.220216e-01
261080,1.3054e-06,6.135807e-01,7.842923e-01,8.575020e-01
261100,1.3055e-06,6.157462e-01,8.437878e-01,5.228233e-01
261120,1.3056e-06,6.071100e-01,9.576238e-01,6.435515e-01
261140,1.3057e-06,6.132409e-01,1.136413e+00,4.103400e-01
261160,1.3058e-06,6.237853e-01,1.207316e+00,7.296973e-01
261180,1.3059e-06,6.346632e-01,1.079381e+00,6.340643e-01
261200,1.306e-06,6.398130e-01,1.194234e+00,5.153369e-01
261220,1.3061e-06,6.421868e-01,1.125515e+00,6.816220e-01
261240,1.3062e-06,6.374767e-01,1.238630e+00,6.734235e-01
261260,1.3063e-06,6.376064e-01,1.439845e+00,5.726736e-01
261280,1.3064e-06,6.471789e-01,1.446776e+00,6.734864e-01
261300,1.3065e-06,6.544458e-01,1.380757e+00,6.266969e-01
261320,1.3066e-06,6.598988e-01,9.707680e-01,5.754177e-01
261340,1.3067e-06,6.490383e-01,9.237510e-01,4.994300e-01
261360,1.3068e-06,6.448476e-01,1.296618e+00,4.696647e-01
261380,1.3069e-06,6.396709e-01,1.300114e+00,5.385996e-01
261400,1.307e-06,6.304191e-01,1.246172e+00,7.831109e-01
261420,1.3071e-06,6.255691e-01,1.213573e+00,5.035073e-01
261440,1.3072e-06,6.227347e-01,1.287838e+00,4.891292e-01
261460,1.3073e-06,6.189349e-01,1.000053e+00,6.355284e-01
261480,1.3074e-06,6.246561e-01,8.302678e-01,3.896073e-01
261500,1.3075e-06,6.215256e-01,9.699054e-01,6.052939e-01
261520,1.3076e-06,6.047810e-01,9.514437e-01,6.299916e-01
261540,1.3077e-06,6.094965e-01,7.945331e-01,6.078115e-01
261560,1.3078e-06,6.062876e-01,9.578032e-01,6.688443e-01
261580,1.3079e-06,6.052551e-01,7.129646e-01,5.991666e-01
261600,1.308e-06,6.077888e-01,8.859223e-01,5.796103e-01
261620,1.3081e-06,6.083797e-01,8.983586e-01,4.172468e-01
261640,1.3082e-06,6.009226e-01,8.964723e-01,6.946563e-01
261660,1.3083e-06,6.107943e-01,9.914299e-01,6.597542e-01
261680,1.3084e-06,6.219953e-01,9.776871e-01,7.196533e-01
261700,1.3085e-06,6.222938e-01,1.096331e+00,5.573856e-01
261720,1.3086e-06,6.115794e-01,8.182485e-01,6.727135e-01
261740,1.3087e-06,6.148271e-01,1.011028e+00,5.691105e-01
261760,1.3088e-06,6.249736e-01,9.849164e-01,7.084417e-01
261780,1.3089e-06,6.234031e-01,1.106800e+00,5.659226e-01
261800,1.309e-06,6.235219e-01,1.037827e+00,5.767320e-01
261820,1.3091e-06,6.262461e-01,1.188769e+00,6.183762e-01
261840,1.3092e-06,6.456445e-01,1.148304e+00,5.650907e-01
261860,1.3093e-06,6.389978e-01,1.285455e+00,6.685812e-01
261880,1.3094e-06,6.306579e-01,1.330450e+00,7.112955e-01
261900,1.3095e-06,6.310356e-01,1.285352e+00,6.422032e-01
261920,1.3096e-06,6.422060e-01,1.289985e+00,5.416012e-01
261940,1.3097e-06,6.397349e-01,1.223420e+00,6.324679e-01
261960,1.3098e-06,6.287438e-01,1.352062e+00,6.446565e-01
261980,1.3099e-06,6.321920e-01,1.331671e+00,5.180833e-01
262000,1.31e-06,6.365395e-01,1.195307e+00,6.199627e-01
262020,1.3101e-06,6.392096e-01,1.170656e+00,6.316842e-01
