cycle,time,phi1,Ex1,Ey1
8120,4.06e-08,7.025172e-01,6.422301e-01,1.301174e-02
8140,4.07e-08,6.821354e-01,3.487164e-01,-1.026428e-01
8160,4.08e-08,6.527622e-01,3.474588e-01,1.113134e-01
8180,4.09e-08,6.292372e-01,6.651152e-01,1.508511e-02
8200,4.1e-08,6.099449e-01,5.771406e-01,4.491329e-02
8220,4.11e-08,5.853415e-01,5.343807e-01,1.334424e-01
8240,4.12e-08,5.642587e-01,2.967852e-01,1.017060e-01
8260,4.13e-08,5.492494e-01,3.407257e-01,-1.201792e-01
8280,4.14e-08,5.314676e-01,5.829796e-01,7.633262e-02
8300,4.15e-08,5.313761e-01,5.595306e-01,1.710803e-01
8320,4.16e-08,5.320417e-01,3.883092e-01,-8.279976e-02
8340,4.17e-08,5.263063e-01,3.403479e-01,1.913770e-01
8360,4.18e-08,5.183901e-01,4.850544e-01,9.359576e-02
8380,4.19e-08,5.242117e-01,3.191232e-01,1.002179e-01
8400,4.2e-08,5.283145e-01,6.097549e-01,1.252737e-01
8420,4.21e-08,5.341180e-01,3.394888e-01,1.434326e-01
8440,4.22e-08,5.363846e-01,4.102414e-01,8.449709e-03
8460,4.23e-08,5.364450e-01,7.031161e-01,-5.007730e-02
8480,4.24e-08,5.452902e-01,3.162729e-01,2.221703e-01
8500,4.25e-08,5.573609e-01,6.361508e-01,4.270914e-02
8520,4.26e-08,5.682520e-01,5.207210e-01,2.796983e-02
8540,4.27e-08,5.851973e-01,3.821931e-01,3.521737e-02
8560,4.28e-08,6.066826e-01,4.544805e-01,1.328556e-02
8580,4.29e-08,6.241283e-01,5.528640e-01,1.402299e-01
8600,4.3e-08,6.473743e-01,3.291667e-01,6.447133e-02
8620,4.31e-08,6.716542e-01,5.519664e-01,2.215325e-01
8640,4.32e-08,6.837521e-01,4.086111e-01,-4.752941e-02
8660,4.33e-08,6.876444e-01,5.473865e-01,2.688281e-02
8680,4.34e-08,6.946493e-01,7.340472e-01,9.994733e-02
8700,4.35e-08,6.968700e-01,6.139432e-01,2.248712e-01
8720,4.36e-08,6.888056e-01,6.265272e-01,-3.786260e-02
8740,4.37e-08,6.738788e-01,5.457013e-01,-4.128149e-02
8760,4.38e-08,6.579072e-01,3.689188e-01,5.063444e-02
8780,4.39e-08,6.371652e-01,5.133197e-01,1.968649e-01
8800,4.4e-08,6.164544e-01,4.896486e-01,2.417093e-01
8820,4.41e-08,6.008186e-01,5.629897e-01,1.467414e-01
8840,4.42e-08,5.823132e-01,6.583260e-01,3.081284e-02
8860,4.43e-08,5.601372e-01,5.785995e-01,1.513827e-02
8880,4.44e-08,5.499985e-01,5.858018e-01,4.713612e-02
8900,4.45e-08,5.447800e-01,4.204862e-01,-1.518664e-02
8920,4.46e-08,5.414216e-01,3.842644e-01,7.294492e-02
8940,4.47e-08,5.317805e-01,3.557412e-01,-4.584974e-02
8960,4.48e-08,5.305942e-01,2.854139e-01,5.458818e-02
8980,4.49e-08,5.296540e-01,2.799660e-01,1.453739e-01
9000,4.5e-08,5.354084e-01,3.346331e-01,5.062736e-02
9020,4.51e-08,5.382032e-01,4.592752e-01,2.128574e-02
9040,4.52e-08,5.384517e-01,3.769240e-01,-5.465575e-02
9060,4.53e-08,5.336517e-01,3.431954e-01,1.592730e-01
9080,4.54e-08,5.418789e-01,2.629163e-01,-7.721706e-02
9100,4.55e-08,5.508288e-01,4.371252e-01,2.541808e-01
9120,4.56e-08,5.597553e-01,3.126861e-01,1.228448e-01
9140,4.57e-08,5.682451e-01,1.895200e-01,-2.992771e-02
9160,4.58e-08,5.710903e-01,2.882744e-01,6.496414e-02
9180,4.59e-08,5.888953e-01,3.898310e-01,1.256568e-01
9200,4.6e-08,6.122635e-01,4.848260e-01,2.170782e-02
9220,4.61e-08,6.296687e-01,4.599665e-01,7.333049e-02
9240,4.62e-08,6.416556e-01,3.738244e-01,1.553307e-01
9260,4.63e-08,6.569445e-01,5.302120e-01,4.608799e-02
9280,4.64e-08,6.640361e-01,2.406283e-01,6.005550e-02
9300,4.65e-08,6.721085e-01,3.877813e-01,-3.182651e-02
9320,4.66e-08,6.766151e-01,3.900925e-01,8.059939e-03
9340,4.67e-08,6.691806e-01,4.202053e-01,8.278453e-02
9360,4.68e-08,6.564600e-01,1.832518e-01,1.051822e-01
9380,4.69e-08,6.494820e-01,2.905703e-01,-7.557564e-02
9400,4.7e-08,6.378217e-01,3.514154e-01,-2.330263e-02
9420,4.71e-08,6.162751e-01,4.896345e-01,2.008421e-02
9440,4.72e-08,5.987935e-01,2.845207e-01,-1.904351e-01
9460,4.73e-08,5.814608e-01,4.393325e-01,1.256595e-01
9480,4.74e-08,5.702643e-01,3.068119e-01,3.771818e-02
9500,4.75e-08,5.657607e-01,3.463257e-01,2.249209e-01
9520,4.76e-08,5.527801e-01,4.023148e-01,-9.351671e-02
9540,4.77e-08,5.404209e-01,4.371825e-01,3.674490e-02
9560,4.78e-08,5.325357e-01,1.564867e-01,-1.407501e-01
9580,4.79e-08,5.367905e-01,5.790032e-01,-1.035392e-02
9600,4.8e-08,5.469662e-01,3.346095e-01,-1.225561e-02
9620,4.81e-08,5.402786e-01,3.462749e-01,6.722214e-02
9640,4.82e-08,5.393047e-01,1.801118e-01,-2.614318e-01
9660,4.83e-08,5.354224e-01,1.652810e-01,1.362086e-01
9680,4.84e-08,5.370854e-01,4.522388e-01,-3.196863e-02
9700,4.85e-08,5.512915e-01,1.362625e-01,-3.310698e-02
9720,4.86e-08,5.550424e-01,6.946854e-01,-1.273339e-01
9740,4.87e-08,5.500210e-01,5.451117e-01,1.268589e-01
9760,4.88e-08,5.503710e-01,3.662776e-01,1.258115e-01
9780,4.89e-08,5.690191e-01,3.860190e-01,-9.200395e-02
9800,4.9e-08,5.850971e-01,5.335391e-01,-1.104065e-02
9820,4.91e-08,5.859173e-01,3.283132e-01,-4.478368e-02
9840,4.92e-08,5.967021e-01,6.007169e-01,1.528452e-01
9860,4.93e-08,6.136770e-01,5.965925e-01,5.843701e-02
9880,4.94e-08,6.258488e-01,3.399813e-01,-6.523380e-02
9900,4.95e-08,6.432709e-01,5.600061e-01,6.786182e-02
9920,4.96e-08,6.461893e-01,5.875930e-01,-7.993094e-02
9940,4.97e-08,6.432658e-01,5.471280e-01,-1.542568e-01
9960,4.98e-08,6.437300e-01,4.017075e-01,4.976065e-02
9980,4.99e-08,6.468502e-01,7.614279e-01,-5.224352e-02
10000,5e-08,6.404508e-01,3.276841e-01,-8.993494e-02
10020,5.01e-08,6.302875e-01,6.726523e-01,5.811613e-02
10040,5.02e-08,6.137406e-01,3.258062e-01,9.649245e-02
10060,5.03e-08,6.013452e-01,3.800049e-01,1.096450e-01
10080,5.04e-08,5.918272e-01,1.288396e-01,-1.097369e-01
10100,5.05e-08,5.839579e-01,3.268183e-01,-1.381566e-01
10120,5.06e-08,5.714880e-01,3.022466e-01,5.155765e-02
10140,5.07e-08,5.586883e-01,3.339168e-01,-9.272406e-02
10160,5.08e-08,5.532293e-01,2.663487e-01,-2.102039e-01
10180,5.09e-08,5.526231e-01,3.862893e-01,-1.409837e-01
10200,5.1e-08,5.490614e-01,3.960861e-01,-2.911131e-02
10220,5.11e-08,5.469083e-01,1.952907e-01,6.898799e-02
10240,5.12e-08,5.464723e-01,3.081666e-01,-4.372166e-03
10260,5.13e-08,5.335782e-01,3.589027e-01,-6.335434e-02
10280,5.14e-08,5.378335e-01,3.262135e-01,-5.662467e-02
10300,5.15e-08,5.532377e-01,3.323872e-01,-7.258049e-02
10320,5.16e-08,5.491755e-01,5.125859e-01,1.126576e-01
10340,5.17e-08,5.425020e-01,3.728622e-01,-2.423768e-02
10360,5.18e-08,5.467897e-01,3.616567e-01,-6.848370e-02
10380,5.19e-08,5.530751e-01,4.843287e-01,-6.473711e-02
10400,5.2e-08,5.570933e-01,4.967694e-01,7.187470e-04
10420,5.21e-08,5.652773e-01,5.165817e-01,-9.139337e-02
10440,5.22e-08,5.658646e-01,4.782059e-01,-1.500449e-01
10460,5.23e-08,5.762186e-01,6.601341e-01,9.172713e-02
10480,5.24e-08,5.881088e-01,3.766942e-01,-1.360829e-01
10500,5.25e-08,6.032666e-01,3.195091e-01,-2.002376e-01
10520,5.26e-08,6.033580e-01,7.190953e-01,-1.990540e-02
10540,5.27e-08,6.088977e-01,4.249804e-01,-3.419302e-02
10560,5.28e-08,6.215438e-01,3.371609e-01,-3.418109e-02
10580,5.29e-08,6.274883e-01,4.507286e-01,2.904829e-02
10600,5.3e-08,6.326475e-01,5.986434e-01,-1.532624e-01
10620,5.31e-08,6.272553e-01,4.468821e-01,3.934671e-02
10640,5.32e-08,6.193901e-01,3.692965e-01,-7.167004e-02
10660,5.33e-08,6.155778e-01,3.972573e-01,8.399952e-02
10680,5.34e-08,6.080391e-01,4.222092e-01,2.571584e-02
10700,5.35e-08,6.056569e-01,6.098528e-01,-6.337769e-02
10720,5.36e-08,5.930788e-01,2.559869e-01,1.722813e-01
10740,5.37e-08,5.772978e-01,2.459233e-01,-1.175376e-01
10760,5.38e-08,5.714876e-01,3.390754e-01,4.157420e-02
10780,5.39e-08,5.673529e-01,4.833409e-01,-8.413174e-02
10800,5.4e-08,5.595741e-01,4.714044e-01,-3.386071e-02
10820,5.41e-08,5.592848e-01,2.814899e-01,6.432878e-02
10840,5.42e-08,5.546830e-01,1.929893e-01,-1.126211e-01
10860,5.43e-08,5.424743e-01,2.878404e-01,2.668185e-02
10880,5.44e-08,5.458632e-01,2.539418e-01,-5.774565e-02
10900,5.45e-08,5.487910e-01,2.575971e-01,-2.374454e-02
10920,5.46e-08,5.468861e-01,4.154913e-01,-4.372418e-02
10940,5.47e-08,5.439146e-01,4.957210e-01,1.607666e-01
10960,5.48e-08,5.447545e-01,6.207736e-01,1.087634e-01
10980,5.49e-08,5.479629e-01,4.732211e-01,1.220414e-01
11000,5.5e-08,5.536940e-01,3.630939e-01,-1.191352e-01
11020,5.51e-08,5.567987e-01,4.273874e-01,1.128101e-02
11040,5.52e-08,5.506436e-01,4.717398e-01,1.668373e-01
11060,5.53e-08,5.599649e-01,4.597419e-01,1.328921e-02
11080,5.54e-08,5.649529e-01,3.831938e-01,-5.147763e-02
11100,5.55e-08,5.675712e-01,4.247105e-01,-2.650962e-02
11120,5.56e-08,5.772688e-01,4.655205e-01,7.514341e-03
11140,5.57e-08,5.808197e-01,4.092811e-01,1.028302e-01
11160,5.58e-08,5.832572e-01,6.546136e-01,8.831187e-03
11180,5.59e-08,5.931317e-01,4.196991e-01,-1.636804e-01
11200,5.6e-08,6.007251e-01,4.410386e-01,-3.334224e-03
11220,5.61e-08,6.055707e-01,5.617980e-01,-1.350215e-02
11240,5.62e-08,6.074950e-01,3.498023e-01,-9.050027e-02
11260,5.63e-08,6.088624e-01,1.604208e-01,-1.043102e-01
11280,5.64e-08,6.126791e-01,1.995021e-01,-1.506701e-01
11300,5.65e-08,6.095216e-01,4.895226e-01,-3.724958e-02
11320,5.66e-08,6.007273e-01,3.381658e-01,-1.199455e-01
11340,5.67e-08,5.980915e-01,6.029771e-01,-1.445341e-01
11360,5.68e-08,5.950931e-01,3.309957e-01,-9.589332e-02
11380,5.69e-08,5.910249e-01,5.838776e-01,7.395771e-02
11400,5.7e-08,5.821992e-01,1.759159e-01,2.007069e-02
11420,5.71e-08,5.743393e-01,2.851599e-01,-4.179676e-02
11440,5.72e-08,5.601006e-01,4.809256e-01,1.634320e-01
11460,5.73e-08,5.578132e-01,4.822230e-01,1.261945e-01
11480,5.74e-08,5.584432e-01,3.654366e-01,8.765229e-02
11500,5.75e-08,5.588868e-01,5.757499e-01,4.177265e-02
11520,5.76e-08,5.499774e-01,4.593230e-01,8.503719e-02
11540,5.77e-08,5.486636e-01,5.267688e-01,6.023245e-03
11560,5.78e-08,5.539970e-01,4.896885e-01,-2.719870e-01
11580,5.79e-08,5.514577e-01,3.458967e-01,1.069188e-01
11600,5.8e-08,5.503824e-01,4.445930e-01,-6.525379e-02
11620,5.81e-08,5.511671e-01,4.050728e-01,-1.974452e-01
11640,5.82e-08,5.526997e-01,4.410256e-01,-2.978049e-01
11660,5.83e-08,5.541184e-01,2.711270e-01,-3.129417e-01
11680,5.84e-08,5.558935e-01,4.886484e-01,6.913040e-02
11700,5.85e-08,5.557705e-01,3.881654e-01,-2.128288e-01
11720,5.86e-08,5.547928e-01,4.860400e-01,-1.201902e-01
11740,5.87e-08,5.598340e-01,7.581000e-01,-8.725887e-02
11760,5.88e-08,5.620206e-01,6.537446e-01,6.370483e-02
11780,5.89e-08,5.670336e-01,4.894429e-01,-8.934969e-02
11800,5.9e-08,5.716940e-01,3.333601e-01,-1.727290e-01
11820,5.91e-08,5.742889e-01,3.813415e-01,-5.280707e-02
11840,5.92e-08,5.758832e-01,5.011600e-01,-5.175741e-02
11860,5.93e-08,5.836403e-01,4.487899e-01,9.269497e-03
11880,5.94e-08,5.885733e-01,5.670713e-01,-3.998619e-02
11900,5.95e-08,5.878727e-01,4.185804e-01,-3.883626e-02
11920,5.96e-08,5.901589e-01,2.837322e-01,-1.024002e-02
11940,5.97e-08,5.959097e-01,3.144290e-01,-1.415608e-01
11960,5.98e-08,5.934687e-01,5.872113e-01,-8.544156e-02
11980,5.99e-08,5.949122e-01,5.295696e-01,-3.329208e-02
12000,6e-08,5.875213e-01,4.852782e-01,1.134602e-02
12020,6.01e-08,5.827965e-01,7.872155e-01,-4.782262e-02
12040,6.02e-08,5.861982e-01,5.321192e-01,1.991588e-01
12060,6.03e-08,5.817897e-01,5.305948e-01,-1.155580e-01
12080,6.04e-08,5.731663e-01,4.495616e-01,7.371309e-02
12100,6.05e-08,5.689070e-01,5.792859e-01,4.280413e-04
12120,6.06e-08,5.699747e-01,4.490411e-01,9.045091e-02
12140,6.07e-08,5.577404e-01,6.648167e-01,4.497258e-02
12160,6.08e-08,5.624481e-01,5.397639e-01,2.370251e-02
12180,6.09e-08,5.614501e-01,4.011134e-01,-3.546172e-02
12200,6.1e-08,5.519871e-01,4.963117e-01,-1.789088e-01
12220,6.11e-08,5.566508e-01,6.485977e-01,1.136741e-03
12240,6.12e-08,5.596690e-01,5.302916e-01,-1.645049e-01
12260,6.13e-08,5.501212e-01,4.967976e-01,-1.788768e-01
12280,6.14e-08,5.552989e-01,3.832987e-01,-4.327632e-02
12300,6.15e-08,5.580181e-01,5.114836e-01,4.439341e-02
12320,6.16e-08,5.502319e-01,4.344421e-01,-1.634211e-01
12340,6.17e-08,5.543802e-01,3.900954e-01,-2.909939e-01
12360,6.18e-08,5.532168e-01,5.069784e-01,-3.011944e-01
12380,6.19e-08,5.551974e-01,3.798383e-01,-6.803741e-02
12400,6.2e-08,5.606473e-01,3.569328e-01,-2.190747e-01
12420,6.21e-08,5.588850e-01,2.632301e-01,-3.651332e-02
12440,6.22e-08,5.557117e-01,6.820705e-01,-1.486890e-01
12460,6.23e-08,5.587404e-01,2.731554e-01,8.062516e-02
12480,6.24e-08,5.624890e-01,5.283445e-01,-6.959382e-03
12500,6.25e-08,5.686907e-01,3.116372e-01,-9.355862e-04
12520,6.26e-08,5.659009e-01,4.374935e-01,-4.654043e-02
12540,6.27e-08,5.670635e-01,3.059282e-01,-1.159403e-01
12560,6.28e-08,5.733523e-01,4.919830e-01,8.776845e-02
12580,6.29e-08,5.732118e-01,4.671873e-01,3.378822e-02
12600,6.3e-08,5.761110e-01,4.290234e-01,-9.388347e-02
12620,6.31e-08,5.783836e-01,5.003320e-01,-7.066516e-02
12640,6.32e-08,5.753539e-01,4.045167e-01,9.677017e-02
12660,6.33e-08,5.790417e-01,2.491542e-01,1.829232e-01
12680,6.34e-08,5.816355e-01,4.938888e-01,-6.374352e-02
12700,6.35e-08,5.766506e-01,3.959631e-01,1.318952e-02
12720,6.36e-08,5.795233e-01,3.784644e-01,-5.328144e-02
12740,6.37e-08,5.735557e-01,5.147752e-01,-3.958100e-02
12760,6.38e-08,5.700728e-01,3.716339e-01,-3.808162e-02
12780,6.39e-08,5.766538e-01,4.882621e-01,-1.373172e-01
12800,6.4e-08,5.701814e-01,4.892871e-01,-2.559006e-01
12820,6.41e-08,5.666994e-01,4.808865e-01,5.962420e-02
12840,6.42e-08,5.662950e-01,3.863617e-01,-2.350480e-01
12860,6.43e-08,5.619065e-01,3.644471e-01,-8.977405e-02
12880,6.44e-08,5.612568e-01,3.401215e-01,9.379340e-02
12900,6.45e-08,5.593690e-01,4.390666e-01,-1.493154e-01
12920,6.46e-08,5.581539e-01,5.792677e-01,-2.404652e-01
12940,6.47e-08,5.555279e-01,3.987257e-01,-9.240588e-02
12960,6.48e-08,5.570647e-01,5.936429e-01,-4.970035e-02
12980,6.49e-08,5.553075e-01,4.199905e-01,8.382055e-03
13000,6.5e-08,5.552320e-01,3.713048e-01,1.101246e-01
13020,6.51e-08,5.544276e-01,4.588043e-01,-1.996020e-01
13040,6.52e-08,5.551538e-01,2.958143e-01,4.673173e-03
13060,6.53e-08,5.556776e-01,5.076823e-01,1.183913e-01
13080,6.54e-08,5.581731e-01,2.877669e-01,3.336292e-03
13100,6.55e-08,5.580348e-01,2.512431e-01,-2.248887e-01
13120,6.56e-08,5.534346e-01,4.635441e-01,2.113499e-02
13140,6.57e-08,5.567658e-01,2.715064e-01,1.616247e-02
13160,6.58e-08,5.595119e-01,5.867811e-01,-9.376810e-02
13180,6.59e-08,5.569355e-01,2.422489e-01,-1.223458e-01
13200,6.6e-08,5.586938e-01,6.506932e-01,2.502422e-01
13220,6.61e-08,5.628278e-01,3.081875e-01,-3.727703e-02
13240,6.62e-08,5.614631e-01,3.073567e-01,-1.226222e-01
13260,6.63e-08,5.641021e-01,3.583892e-01,7.538150e-02
13280,6.64e-08,5.665979e-01,4.373334e-01,2.219576e-02
13300,6.65e-08,5.618928e-01,2.757100e-01,-6.372298e-02
13320,6.66e-08,5.669581e-01,4.295548e-01,8.601221e-02
13340,6.67e-08,5.688103e-01,1.080254e-01,-1.796676e-01
13360,6.68e-08,5.690276e-01,4.525009e-01,2.187372e-01
13380,6.69e-08,5.718907e-01,4.606332e-01,1.363609e-01
13400,6.7e-08,5.687317e-01,3.401943e-01,-1.902106e-01
13420,6.71e-08,5.650138e-01,2.834686e-01,-7.872143e-02
13440,6.72e-08,5.731972e-01,2.991397e-01,3.156224e-02
13460,6.73e-08,5.696752e-01,3.172026e-01,1.510864e-01
13480,6.74e-08,5.670743e-01,4.088620e-01,9.245510e-02
13500,6.75e-08,5.706530e-01,2.409773e-01,-1.952988e-01
13520,6.76e-08,5.664104e-01,3.990215e-01,-1.703142e-01
13540,6.77e-08,5.608006e-01,3.895385e-01,-4.439034e-02
13560,6.78e-08,5.697973e-01,2.340627e-01,-6.792549e-02
13580,6.79e-08,5.647472e-01,2.303669e-01,7.758501e-02
13600,6.8e-08,5.587295e-01,2.679712e-01,-7.025100e-02
13620,6.81e-08,5.575544e-01,2.450567e-01,1.498968e-01
13640,6.82e-08,5.608130e-01,2.003911e-01,-2.334067e-01
13660,6.83e-08,5.570588e-01,2.684040e-01,-6.711308e-02
13680,6.84e-08,5.590925e-01,2.095101e-01,6.040018e-02
13700,6.85e-08,5.536030e-01,2.400989e-01,1.167211e-01
13720,6.86e-08,5.534541e-01,2.817927e-01,3.208496e-02
13740,6.87e-08,5.568638e-01,9.170561e-02,-1.180580e-01
13760,6.88e-08,5.600609e-01,5.968513e-01,-2.660826e-01
13780,6.89e-08,5.559394e-01,1.821255e-01,-4.087749e-02
13800,6.9e-08,5.532755e-01,3.614389e-01,-8.714193e-02
13820,6.91e-08,5.612758e-01,1.044745e-01,9.169643e-02
13840,6.92e-08,5.600053e-01,2.264162e-01,-7.577797e-03
13860,6.93e-08,5.570668e-01,1.615648e-01,1.360332e-02
13880,6.94e-08,5.612087e-01,1.438989e-01,-9.165869e-02
13900,6.95e-08,5.573977e-01,3.703169e-01,-5.594074e-02
13920,6.96e-08,5.582377e-01,2.523407e-01,4.808542e-02
13940,6.97e-08,5.643117e-01,5.127095e-01,2.375998e-02
13960,6.98e-08,5.623314e-01,3.380977e-01,-7.837283e-02
13980,6.99e-08,5.572460e-01,4.458102e-01,1.012993e-01
14000,7e-08,5.625499e-01,1.957978e-01,-1.512020e-01
14020,7.01e-08,5.645652e-01,2.978564e-01,-3.291309e-02
14040,7.02e-08,5.642456e-01,3.657241e-01,7.245582e-02
14060,7.03e-08,5.672135e-01,2.891932e-01,7.944080e-02
14080,7.04e-08,5.590766e-01,4.431664e-01,-7.605309e-02
14100,7.05e-08,5.602517e-01,2.461949e-01,1.255110e-01
14120,7.06e-08,5.672895e-01,-1.649935e-01,-4.656686e-04
14140,7.07e-08,5.640975e-01,1.412089e-01,-3.425386e-02
14160,7.08e-08,5.623025e-01,4.170279e-01,8.656502e-02
14180,7.09e-08,5.606684e-01,1.448379e-01,1.480204e-02
14200,7.1e-08,5.612137e-01,2.387114e-01,6.128320e-02
14220,7.11e-08,5.664799e-01,1.625576e-01,5.248069e-02
14240,7.12e-08,5.637463e-01,4.247365e-01,-1.313763e-01
14260,7.13e-08,5.615722e-01,2.636302e-01,1.168265e-01
14280,7.14e-08,5.633895e-01,3.460073e-01,2.867689e-02
14300,7.15e-08,5.612851e-01,5.505669e-01,2.074994e-02
14320,7.16e-08,5.653230e-01,7.196939e-02,-3.102706e-01
14340,7.17e-08,5.577955e-01,4.328681e-01,-2.386344e-02
14360,7.18e-08,5.598138e-01,9.309920e-02,-1.761928e-01
14380,7.19e-08,5.601427e-01,1.794282e-01,5.496636e-02
14400,7.2e-08,5.622801e-01,4.037866e-02,-6.277558e-02
14420,7.21e-08,5.569217e-01,3.740887e-01,2.532195e-02
14440,7.22e-08,5.572549e-01,1.848362e-01,4.569968e-03
14460,7.23e-08,5.594757e-01,-2.067334e-02,-1.490820e-01
14480,7.24e-08,5.565396e-01,3.580951e-01,-2.188421e-01
14500,7.25e-08,5.575106e-01,1.667334e-01,9.269412e-02
14520,7.26e-08,5.630606e-01,2.946806e-01,-4.804057e-02
14540,7.27e-08,5.597246e-01,4.082415e-01,2.010416e-01
14560,7.28e-08,5.554013e-01,9.406453e-02,8.120808e-02
14580,7.29e-08,5.567730e-01,1.925642e-01,2.532590e-01
14600,7.3e-08,5.591407e-01,1.940024e-01,-5.271788e-02
14620,7.31e-08,5.586800e-01,2.816742e-01,1.633048e-01
14640,7.32e-08,5.639253e-01,4.415032e-01,-7.271657e-03
14660,7.33e-08,5.597852e-01,1.507643e-01,4.061074e-02
14680,7.34e-08,5.585008e-01,2.526593e-01,6.541865e-02
14700,7.35e-08,5.644091e-01,8.805881e-02,-1.844318e-02
14720,7.36e-08,5.611795e-01,2.380349e-01,2.604776e-02
14740,7.37e-08,5.576957e-01,2.110668e-01,4.556602e-03
14760,7.38e-08,5.620620e-01,3.549765e-02,5.329676e-02
14780,7.39e-08,5.547282e-01,3.242402e-01,9.457187e-02
14800,7.4e-08,5.612100e-01,6.410559e-02,6.169312e-02
14820,7.41e-08,5.604995e-01,3.978235e-01,2.529327e-01
14840,7.42e-08,5.605699e-01,2.421934e-01,2.998660e-01
14860,7.43e-08,5.593276e-01,4.967144e-01,-2.073171e-02
14880,7.44e-08,5.535772e-01,2.313730e-01,1.556128e-01
14900,7.45e-08,5.602588e-01,2.415307e-01,1.387403e-01
14920,7.46e-08,5.595307e-01,3.814589e-01,-4.725805e-02
14940,7.47e-08,5.624992e-01,1.478601e-01,-2.820103e-01
14960,7.48e-08,5.617980e-01,2.374020e-01,1.175351e-01
14980,7.49e-08,5.587444e-01,1.850739e-01,2.025795e-01
15000,7.5e-08,5.594385e-01,8.738586e-02,-1.056113e-01
15020,7.51e-08,5.631931e-01,2.378317e-01,1.096556e-01
15040,7.52e-08,5.629148e-01,1.864406e-01,1.432935e-01
15060,7.53e-08,5.575776e-01,1.819981e-01,1.926666e-01
15080,7.54e-08,5.606287e-01,1.983258e-01,-3.778953e-02
15100,7.55e-08,5.619752e-01,2.687429e-01,2.411249e-01
15120,7.56e-08,5.633022e-01,1.623353e-01,3.287454e-02
15140,7.57e-08,5.601619e-01,2.045104e-01,2.954888e-02
15160,7.58e-08,5.579316e-01,3.344604e-01,-3.175329e-03
15180,7.59e-08,5.600877e-01,3.903322e-01,9.897391e-02
15200,7.6e-08,5.613500e-01,1.129040e-01,-2.683449e-02
15220,7.61e-08,5.603046e-01,-1.031195e-02,-3.989287e-02
15240,7.62e-08,5.596889e-01,-8.425303e-03,-3.955638e-02
15260,7.63e-08,5.562336e-01,9.710469e-02,1.995203e-02
15280,7.64e-08,5.581775e-01,2.073302e-01,-1.645629e-02
15300,7.65e-08,5.641875e-01,2.338784e-01,-1.422951e-01
15320,7.66e-08,5.597439e-01,-3.443215e-02,-1.012276e-01
15340,7.67e-08,5.590618e-01,2.050329e-01,2.132611e-01
15360,7.68e-08,5.584819e-01,1.901066e-01,-6.398991e-02
15380,7.69e-08,5.571035e-01,3.103497e-01,-5.352267e-02
15400,7.7e-08,5.617935e-01,2.037265e-01,-2.558417e-01
15420,7.71e-08,5.636778e-01,1.413587e-01,2.048379e-01
15440,7.72e-08,5.538445e-01,2.832446e-01,-2.628160e-01
15460,7.73e-08,5.595310e-01,1.241097e-02,2.574435e-02
15480,7.74e-08,5.570166e-01,3.752907e-01,2.519337e-01
15500,7.75e-08,5.595226e-01,2.565387e-02,4.145784e-02
15520,7.76e-08,5.605280e-01,2.621218e-01,2.579437e-01
15540,7.77e-08,5.590895e-01,2.550134e-01,2.316945e-01
15560,7.78e-08,5.591717e-01,5.949745e-02,-3.914982e-02
15580,7.79e-08,5.593249e-01,2.986892e-01,2.858794e-02
15600,7.8e-08,5.612625e-01,3.646679e-01,-1.288860e-02
15620,7.81e-08,5.614640e-01,1.495980e-01,1.409511e-01
15640,7.82e-08,5.608560e-01,4.107523e-02,-3.050380e-02
15660,7.83e-08,5.587334e-01,3.520318e-01,9.151224e-02
15680,7.84e-08,5.611838e-01,7.284544e-02,2.951970e-01
15700,7.85e-08,5.608420e-01,2.611949e-01,1.784710e-02
15720,7.86e-08,5.604227e-01,2.108967e-01,4.636138e-02
15740,7.87e-08,5.636515e-01,3.040162e-01,-2.524741e-02
15760,7.88e-08,5.572301e-01,4.000633e-01,5.222461e-02
15780,7.89e-08,5.582564e-01,1.971428e-01,-6.561381e-02
15800,7.9e-08,5.637541e-01,2.543448e-01,-1.029997e-01
15820,7.91e-08,5.579862e-01,4.816425e-01,2.636155e-01
15840,7.92e-08,5.611386e-01,4.164435e-01,2.735691e-01
15860,7.93e-08,5.579845e-01,4.007259e-01,-7.563557e-02
15880,7.94e-08,5.613419e-01,3.187392e-01,-6.975432e-02
15900,7.95e-08,5.636789e-01,3.067065e-01,1.047492e-01
15920,7.96e-08,5.617270e-01,5.374336e-01,-3.795163e-02
15940,7.97e-08,5.601939e-01,3.110500e-01,6.033082e-02
15960,7.98e-08,5.610511e-01,3.065124e-01,-4.601430e-02
15980,7.99e-08,5.577521e-01,5.543801e-01,1.945107e-01
16000,8e-08,5.634322e-01,2.173193e-01,1.566775e-01
16020,8.01e-08,5.620658e-01,3.030072e-01,-2.876128e-02
16040,8.02e-08,5.586155e-01,2.996712e-01,-1.064169e-01
16060,8.03e-08,5.629795e-01,3.916092e-01,1.696357e-01
16080,8.04e-08,5.611486e-01,2.618991e-01,5.204798e-03
16100,8.05e-08,5.585974e-01,2.319177e-01,2.127113e-01
16120,8.06e-08,5.621588e-01,3.987363e-01,-1.404164e-01
16140,8.07e-08,5.585179e-01,4.801984e-01,3.053827e-01
16160,8.08e-08,5.579795e-01,4.274223e-01,2.256226e-01
16180,8.09e-08,5.622119e-01,2.119778e-01,-1.450622e-01
16200,8.1e-08,5.625212e-01,7.066576e-02,-1.019191e-01
