t,phi
9.62e-08,0.1730256
9.630000000000001e-08,0.2658575
9.64e-08,0.1174644
9.65e-08,0.0533566
9.66e-08,0.0582015
9.67e-08,0.04773457
9.68e-08,0.01252098
9.69e-08,0.01153988
9.700000000000001e-08,0.04366079
9.71e-08,0.1923435
9.720000000000001e-08,0.05009394
9.73e-08,0.1445746
9.74e-08,0.2198263
9.75e-08,0.1390188
9.76e-08,-0.03409577
9.770000000000001e-08,0.3694391
9.78e-08,0.1093751
9.790000000000001e-08,0.027677
9.8e-08,0.1145902
9.81e-08,0.1625896
9.82e-08,0.1373511
9.83e-08,-0.08806622
9.840000000000001e-08,0.2448403
9.85e-08,0.1031419
9.860000000000001e-08,0.2236262
9.87e-08,0.04107715
9.88e-08,0.1428201
9.89e-08,0.09444515
9.9e-08,-0.03143445
9.910000000000001e-08,0.05485037
9.92e-08,0.06302035
9.930000000000001e-08,-0.1016738
9.94e-08,-0.04096525
9.95e-08,0.1344189
9.96e-08,0.09034811
9.97e-08,-0.03037027
9.980000000000001e-08,0.08227811
9.99e-08,0.1753138
1.0000000000000001e-07,-0.01034236
1.001e-07,0.2752021
1.002e-07,-0.007480101
1.003e-07,0.2555349
1.004e-07,0.1930659
1.005e-07,0.008861325
1.006e-07,0.04814981
1.0070000000000001e-07,0.02177362
1.008e-07,0.01200992
1.0090000000000001e-07,0.08176332
1.01e-07,0.04444352
1.011e-07,0.2054922
1.012e-07,-0.03227882
1.013e-07,0.0885426
1.0140000000000001e-07,0.008628327
1.015e-07,0.05168354
1.0160000000000001e-07,-0.03304237
1.017e-07,-0.03312977
1.018e-07,-0.01153738
1.019e-07,0.01833029
1.02e-07,-0.07935758
1.0210000000000001e-07,-0.1383865
1.022e-07,0.04056215
1.0230000000000001e-07,0.07521607
1.024e-07,0.08266377
1.025e-07,-0.1187716
1.026e-07,0.04792074
1.027e-07,-0.04503347
1.0280000000000001e-07,0.04221895
1.029e-07,0.1503259
1.0300000000000001e-07,-0.1076704
1.031e-07,0.05193081
1.032e-07,-0.01305775
1.033e-07,0.05422499
1.034e-07,-0.1409169
1.0350000000000001e-07,0.05318464
1.036e-07,0.1196141
1.0370000000000001e-07,-0.0877051
1.038e-07,0.1605262
1.039e-07,-0.02973947
1.04e-07,-0.03560593
1.041e-07,-0.1331772
1.042e-07,0.08859885
1.043e-07,0.01775364
1.0440000000000001e-07,0.03770604
1.045e-07,-0.02841988
1.0460000000000001e-07,0.05909348
1.047e-07,0.002515679
1.048e-07,-0.03767805
1.049e-07,0.142341
1.05e-07,0.1207303
1.0510000000000001e-07,0.02591683
1.052e-07,0.01536272
1.0530000000000001e-07,0.1804646
1.054e-07,0.009950192
1.055e-07,-0.01325958
1.056e-07,0.05105549
1.057e-07,-0.113574
1.0580000000000001e-07,-0.05871335
1.059e-07,-0.003301274
1.0600000000000001e-07,0.04750415
1.061e-07,-0.142316
1.062e-07,0.04947977
1.063e-07,0.1636009
1.064e-07,-0.1147899
1.0650000000000001e-07,0.05321867
1.066e-07,0.04635826
1.0670000000000001e-07,0.07269622
1.068e-07,0.09991866
1.069e-07,0.0967641
1.07e-07,0.1949501
1.071e-07,0.0608543
1.0720000000000001e-07,0.05003382
1.073e-07,0.03183971
1.0740000000000001e-07,0.1873213
1.075e-07,-0.03151054
1.076e-07,0.05255845
1.077e-07,0.07557095
1.078e-07,-0.02445625
1.0790000000000001e-07,0.002154887
1.08e-07,0.06331848
1.0810000000000001e-07,0.1966997
1.082e-07,0.104548
1.0830000000000001e-07,-0.05044533
1.084e-07,-0.03588393
1.085e-07,0.171637
1.086e-07,0.007489441
1.087e-07,-0.06271747
1.0880000000000001e-07,-0.02179108
1.089e-07,-0.0570698
1.0900000000000001e-07,-0.05461108
1.091e-07,0.06190711
1.092e-07,0.2100887
1.093e-07,0.0901008
1.094e-07,0.001616688
1.0950000000000001e-07,0.05025438
1.096e-07,-0.02973732
1.0970000000000001e-07,0.2595792
1.098e-07,0.05669148
1.099e-07,0.08597965
1.1e-07,0.02953402
1.101e-07,0.1384886
1.1020000000000001e-07,0.01314201
1.103e-07,0.02436879
1.1040000000000001e-07,0.09968385
1.105e-07,0.1271156
1.106e-07,-0.0529588
1.107e-07,0.00368837
1.108e-07,0.1209405
1.1090000000000001e-07,0.08568668
1.11e-07,0.1491614
1.1110000000000001e-07,0.143692
1.112e-07,0.06079431
1.1130000000000001e-07,0.1473465
1.114e-07,-0.1311374
1.115e-07,-0.08652684
1.1160000000000001e-07,0.08382953
1.117e-07,-0.0179561
1.1180000000000001e-07,0.09184759
1.119e-07,0.1446444
1.1200000000000001e-07,0.01407535
1.121e-07,0.0677871
1.122e-07,0.01335559
1.123e-07,0.3949905
1.124e-07,-0.1628856
1.1250000000000001e-07,0.05137311
1.126e-07,0.06935906
1.1270000000000001e-07,-0.1631734
1.128e-07,0.1499837
1.129e-07,0.05140343
1.13e-07,0.1247813
1.131e-07,0.01711616
1.1320000000000001e-07,-0.002807033
1.133e-07,-0.04445281
1.1340000000000001e-07,-0.0303408
1.135e-07,0.1408464
1.136e-07,-0.1266713
1.137e-07,0.08820998
1.138e-07,0.00280954
1.1390000000000001e-07,-0.1313428
1.14e-07,0.1903009
1.1410000000000001e-07,0.1089846
1.142e-07,-0.03979573
1.143e-07,0.09084137
1.144e-07,0.1264792
1.145e-07,0.02386872
1.1460000000000001e-07,0.1588529
1.147e-07,0.03277454
1.1480000000000001e-07,-0.06326623
1.149e-07,-0.08136646
1.1500000000000001e-07,-0.05087177
1.151e-07,0.2000856
1.152e-07,0.02086549
1.1530000000000001e-07,-0.1086462
1.154e-07,0.1263492
1.1550000000000001e-07,-0.01079883
1.156e-07,0.2311055
1.1570000000000001e-07,0.02271354
1.158e-07,-0.02212941
1.159e-07,0.1248838
1.16e-07,0.04470098
1.161e-07,-0.09388623
1.1620000000000001e-07,-0.009763617
1.163e-07,-0.05348219
1.1640000000000001e-07,0.07046262
1.165e-07,-0.04746994
1.166e-07,0.07086503
1.167e-07,-0.003367
1.168e-07,0.1167438
1.1690000000000001e-07,0.1222691
1.17e-07,0.05612566
1.1710000000000001e-07,0.04276969
1.172e-07,0.01211086
1.173e-07,-0.1167879
1.174e-07,0.07763468
1.175e-07,0.0365719
1.1760000000000001e-07,0.02384643
1.177e-07,-0.07770188
1.1780000000000001e-07,-0.05593142
1.179e-07,0.05123762
1.18e-07,0.05340266
1.181e-07,-0.0001083306
1.182e-07,0.03220621
1.1830000000000001e-07,-0.06024215
1.184e-07,-0.02729147
1.1850000000000001e-07,-0.07307478
1.186e-07,0.04762572
1.1870000000000001e-07,0.09067858
1.188e-07,0.2564045
1.189e-07,0.04787404
1.1900000000000001e-07,-0.1186097
1.191e-07,0.06168692
1.1920000000000001e-07,-0.08148337
1.1930000000000002e-07,0.2966616
1.194e-07,-0.04496719
1.195e-07,-0.04551148
1.196e-07,-0.07406549
1.197e-07,0.03481055
1.198e-07,-0.01117008
1.199e-07,-0.03434731
1.2000000000000002e-07,0.1043433
1.201e-07,-0.07526672
1.202e-07,-0.01510325
1.203e-07,0.03118882
1.204e-07,0.03715962
1.205e-07,-0.1520612
1.206e-07,-0.0837787
1.2070000000000002e-07,0.07377468
1.208e-07,-0.03984318
1.209e-07,0.004637587
1.21e-07,0.02079137
1.211e-07,-0.004334406
1.212e-07,-0.03233746
1.213e-07,-0.006388627
1.2140000000000002e-07,0.1095821
1.215e-07,0.02036035
1.216e-07,-0.02076612
1.217e-07,0.01501922
1.218e-07,0.06069538
1.219e-07,0.09237248
1.22e-07,0.1850999
1.2210000000000001e-07,0.0152322
1.222e-07,0.07903889
1.223e-07,0.006542062
1.224e-07,-0.04129684
1.225e-07,-0.0771671
1.226e-07,-0.05633907
1.227e-07,0.01948146
1.2280000000000001e-07,0.1024698
1.229e-07,0.02942027
1.23e-07,-0.08160989
1.231e-07,-0.03980705
1.232e-07,-0.04714917
1.233e-07,0.1065345
1.234e-07,0.01020948
1.2350000000000001e-07,0.2311921
1.236e-07,-0.01164842
1.237e-07,-0.108744
1.238e-07,0.02999006
1.2390000000000002e-07,0.05214013
1.24e-07,0.01268077
1.241e-07,0.007677998
1.2420000000000001e-07,0.01586469
1.243e-07,-0.1172972
1.244e-07,-0.04965143
1.245e-07,0.1140317
1.2460000000000002e-07,-0.09446365
1.247e-07,-0.06648175
1.248e-07,0.1223048
1.2490000000000001e-07,-0.0569375
1.25e-07,-0.11363
1.251e-07,0.03617602
1.252e-07,-0.1439372
1.2530000000000002e-07,0.03971242
1.254e-07,-0.1537099
1.255e-07,-0.07186421
1.256e-07,0.008929244
1.257e-07,0.02290417
1.258e-07,-0.07951657
1.259e-07,0.02183215
1.2600000000000002e-07,0.002627613
1.261e-07,-0.0476753
1.262e-07,-0.04929638
1.263e-07,0.09407367
1.264e-07,-0.03094092
1.265e-07,0.06541462
1.266e-07,0.1074407
1.2670000000000002e-07,-0.005941883
1.268e-07,-0.1404019
1.269e-07,-0.08986357
1.27e-07,-0.02530359
1.271e-07,-0.07956453
1.272e-07,-0.001322955
1.273e-07,0.2217145
1.2740000000000002e-07,0.05419321
1.275e-07,-0.0543199
1.276e-07,-0.02326753
1.277e-07,-0.004212494
1.278e-07,-0.1745789
1.279e-07,0.02149664
1.28e-07,0.03011033
1.2810000000000002e-07,0.04264385
1.282e-07,-0.04099536
1.283e-07,-0.1122836
1.284e-07,0.07184028
1.285e-07,0.0967017
1.286e-07,-0.002599198
1.287e-07,-0.02990621
1.2880000000000002e-07,0.111965
1.289e-07,-0.01998748
1.29e-07,-0.02979808
1.291e-07,0.1005746
1.292e-07,0.07929531
1.293e-07,0.1595769
1.294e-07,0.08159128
1.2950000000000001e-07,0.05417308
1.296e-07,0.06805653
1.297e-07,0.06641331
1.298e-07,-0.04527934
1.299e-07,0.005906696
1.3e-07,0.04130713
1.301e-07,0.04202422
1.3020000000000001e-07,0.1323846
1.303e-07,0.2351328
1.304e-07,-0.02397881
1.305e-07,0.2635927
1.306e-07,0.02593157
1.307e-07,-0.2049213
1.308e-07,-0.07133204
1.3090000000000001e-07,-0.08423825
1.31e-07,0.06391957
1.311e-07,-0.04214244
1.312e-07,0.0765778
1.3130000000000002e-07,0.1739672
1.314e-07,-0.02800211
1.315e-07,0.04014224
1.3160000000000001e-07,0.2083766
1.317e-07,0.1505912
1.318e-07,0.003868591
1.319e-07,0.2349339
1.3200000000000002e-07,-0.09534746
1.321e-07,-0.0918389
1.322e-07,0.0260099
1.3230000000000001e-07,0.1037844
1.324e-07,-0.007060815
1.325e-07,0.03672437
1.326e-07,0.06591638
1.3270000000000002e-07,-0.02605727
1.328e-07,-0.04290586
1.329e-07,0.2224151
1.33e-07,0.1889699
1.331e-07,0.116748
1.332e-07,0.1934559
1.333e-07,0.1094205
1.3340000000000002e-07,0.09761518
1.335e-07,-0.1140619
1.336e-07,0.1943665
1.337e-07,0.1418199
1.338e-07,0.02984066
1.339e-07,0.06506153
1.34e-07,0.1092592
1.3410000000000002e-07,0.1288918
1.342e-07,0.1202343
1.343e-07,0.1387081
1.344e-07,0.06433749
1.345e-07,0.1168009
1.346e-07,0.1245335
1.347e-07,0.07646707
1.3480000000000002e-07,0.2259663
1.349e-07,0.2764834
1.35e-07,0.07300795
1.351e-07,0.104078
1.352e-07,0.06185107
1.353e-07,0.06329774
1.354e-07,0.2652476
1.3550000000000002e-07,-0.03774109
1.356e-07,0.05356029
1.357e-07,0.1228468
1.358e-07,-0.0189975
1.359e-07,0.07751363
1.36e-07,0.06052877
1.361e-07,0.00949692
1.3620000000000002e-07,0.1820118
1.363e-07,0.1445907
1.364e-07,0.04494599
1.365e-07,0.1086918
1.366e-07,0.05657127
1.367e-07,-0.03999122
1.368e-07,-0.07065903
1.3690000000000001e-07,-0.0229805
1.37e-07,0.04199611
1.371e-07,0.08242528
1.372e-07,0.05538171
1.373e-07,0.1228092
1.374e-07,0.04848151
1.375e-07,0.01040609
1.3760000000000001e-07,0.1409494
1.377e-07,0.09793206
1.378e-07,-0.02288508
1.379e-07,0.1689632
1.3800000000000002e-07,-0.0121479
1.381e-07,0.2049287
1.382e-07,-0.06405578
1.3830000000000001e-07,0.1205828
1.384e-07,0.2112771
1.385e-07,0.128296
1.386e-07,0.09377215
1.3870000000000002e-07,0.2565658
1.388e-07,0.1326561
1.389e-07,0.05192949
1.3900000000000001e-07,0.01013385
1.391e-07,0.04495269
1.392e-07,0.1305934
1.393e-07,0.04553248
1.3940000000000002e-07,0.1578377
1.395e-07,0.09928855
1.396e-07,0.06489073
1.3970000000000001e-07,0.2730415
1.398e-07,0.02363531
1.399e-07,0.01689789
1.4e-07,-0.1948334
1.4010000000000002e-07,0.01484719
1.402e-07,0.05229653
1.403e-07,0.234317
1.404e-07,-0.001407874
1.405e-07,0.02292161
1.406e-07,-0.0428315
1.407e-07,0.2144058
1.4080000000000002e-07,-0.0534487
1.409e-07,-0.1174644
1.41e-07,0.04124619
1.411e-07,0.1499857
1.412e-07,0.09038458
1.413e-07,0.02975404
1.414e-07,0.1258236
1.4150000000000002e-07,0.1243703
1.416e-07,-0.00949224
1.417e-07,0.07004894
1.418e-07,0.2929402
1.419e-07,0.1449927
1.42e-07,-0.04669657
1.421e-07,0.06775195
1.4220000000000002e-07,-0.07072704
1.423e-07,-0.08812116
1.424e-07,-0.07180575
1.425e-07,0.1921137
1.426e-07,-0.1390086
1.427e-07,-0.1436596
1.428e-07,-0.08480531
1.4290000000000002e-07,0.03867282
1.43e-07,-0.1060457
1.431e-07,0.1391681
1.432e-07,-0.03088021
1.433e-07,0.1989697
1.434e-07,-0.1925701
1.435e-07,-0.1199441
1.4360000000000002e-07,0.02824352
1.437e-07,0.1329351
1.438e-07,-0.08603986
1.439e-07,0.1334363
1.44e-07,0.03632896
1.441e-07,0.001608661
1.442e-07,0.01271113
1.4430000000000001e-07,0.1783103
1.444e-07,0.1985645
1.445e-07,0.07106751
1.446e-07,0.0884136
1.447e-07,0.100938
1.448e-07,0.04401683
1.449e-07,0.120242
1.4500000000000001e-07,0.09881628
1.451e-07,-0.1798808
1.452e-07,-0.06235165
1.453e-07,-0.06769574
1.4540000000000002e-07,0.001584061
1.455e-07,0.1077734
1.456e-07,-0.05005342
1.4570000000000001e-07,0.3162763
1.458e-07,-0.1329339
1.459e-07,-0.004694847
1.46e-07,0.1195173
1.4610000000000002e-07,-0.02682116
1.462e-07,0.05730503
1.463e-07,0.06537143
1.4640000000000001e-07,-0.01497231
1.465e-07,0.02307249
1.466e-07,-0.04177818
1.467e-07,0.04478646
1.4680000000000002e-07,0.03697411
1.469e-07,-0.06014908
1.47e-07,-0.0156079
1.4710000000000001e-07,-0.0308174
1.472e-07,0.1260455
1.473e-07,-0.02994412
1.474e-07,0.0571366
1.4750000000000002e-07,0.0584304
1.476e-07,0.01086113
1.477e-07,0.08132601
1.478e-07,0.01355938
1.479e-07,0.3227748
1.48e-07,0.16257
1.481e-07,0.05738629
1.4820000000000002e-07,0.01293202
1.483e-07,0.001822881
1.484e-07,-0.06051878
1.485e-07,0.1023537
1.486e-07,-0.07164241
1.487e-07,-0.07640268
1.488e-07,0.1005733
1.4890000000000002e-07,0.05719945
1.49e-07,0.03580421
1.491e-07,0.2515704
1.492e-07,0.06568449
1.493e-07,0.1478156
1.494e-07,0.07210229
1.495e-07,-0.02359298
1.4960000000000002e-07,-0.0917372
1.497e-07,0.05054459
1.498e-07,0.1195232
1.499e-07,0.1220811
1.5e-07,-0.01564359
1.501e-07,0.08004601
1.502e-07,0.04831645
1.5030000000000002e-07,0.1023808
1.504e-07,0.2831069
1.505e-07,0.2751742
1.506e-07,0.1182788
1.507e-07,0.1387289
1.508e-07,0.1447842
1.509e-07,0.108153
1.5100000000000002e-07,0.1942232
1.511e-07,0.2261648
1.512e-07,0.1164589
1.513e-07,0.005956614
1.514e-07,0.152185
1.515e-07,0.1197879
1.516e-07,0.2598911
1.5170000000000002e-07,0.2585956
1.518e-07,0.1464897
1.519e-07,0.2001276
1.52e-07,0.2164831
1.5210000000000002e-07,0.3105153
1.522e-07,0.2506643
1.523e-07,0.2038626
1.5240000000000001e-07,0.2065098
1.525e-07,0.1176604
1.526e-07,0.1540013
1.527e-07,0.2947278
1.5280000000000002e-07,0.1246485
1.529e-07,0.070681
1.53e-07,0.08399104
1.5310000000000001e-07,0.2715508
1.532e-07,0.2490534
1.533e-07,0.0427861
1.534e-07,0.3105631
1.5350000000000002e-07,0.3235794
1.536e-07,0.2633508
1.537e-07,0.1615049
1.5380000000000001e-07,0.1288405
1.539e-07,0.08466616
1.54e-07,0.2994013
1.541e-07,0.09920762
1.5420000000000002e-07,0.2750497
1.543e-07,0.05036367
1.544e-07,0.3277737
1.5450000000000001e-07,0.1023128
1.546e-07,0.02573082
1.547e-07,0.164988
1.548e-07,0.1424752
1.5490000000000002e-07,0.1232029
1.55e-07,0.355051
1.551e-07,0.08650311
1.5520000000000001e-07,0.1281252
1.553e-07,0.1908372
1.554e-07,0.2177776
1.555e-07,0.267875
1.5560000000000002e-07,0.1558422
1.557e-07,0.3504422
1.558e-07,0.1841848
1.559e-07,0.1614208
1.56e-07,0.1076992
1.561e-07,0.04268212
1.562e-07,0.3401653
1.5630000000000002e-07,0.2945023
1.564e-07,0.3288278
1.565e-07,0.2970746
1.566e-07,0.2050159
1.567e-07,0.2745972
1.568e-07,0.1518423
1.569e-07,0.1921891
1.5700000000000002e-07,0.3358177
1.571e-07,0.2775893
1.572e-07,0.1849695
1.573e-07,0.2935868
1.574e-07,0.1463913
1.575e-07,0.09573037
1.576e-07,0.279542
1.5770000000000002e-07,0.1927862
1.578e-07,0.3912556
1.579e-07,0.2082914
1.58e-07,0.1645363
1.581e-07,0.215683
1.582e-07,0.2811489
1.583e-07,0.140601
1.5840000000000002e-07,0.3085291
1.585e-07,0.3773602
1.586e-07,0.1397728
1.587e-07,0.352454
1.588e-07,0.2629827
1.589e-07,0.06743626
1.59e-07,0.4377409
1.5910000000000002e-07,0.2368367
1.592e-07,0.1296379
1.593e-07,0.2370501
1.594e-07,0.2805739
1.5950000000000002e-07,0.2381834
1.596e-07,0.3072097
1.597e-07,0.139107
1.5980000000000001e-07,0.2895747
1.599e-07,0.3095956
1.6e-07,0.1377589
1.601e-07,0.337707
1.6020000000000002e-07,0.1099389
1.603e-07,0.3309377
1.604e-07,0.3615075
1.6050000000000001e-07,0.2965393
1.606e-07,0.1836035
1.607e-07,0.2195942
1.608e-07,0.246901
1.6090000000000002e-07,0.1982199
1.61e-07,0.4204352
1.611e-07,0.1367702
1.6120000000000001e-07,0.1536609
1.613e-07,0.2058146
1.614e-07,0.1870641
1.615e-07,0.3908199
1.6160000000000002e-07,0.1235823
1.617e-07,0.08071609
1.618e-07,0.04350593
1.6190000000000001e-07,0.3671679
1.62e-07,0.1014707
1.621e-07,0.157242
1.622e-07,0.3961294
1.6230000000000002e-07,0.04873411
1.624e-07,0.335548
1.625e-07,0.3422828
1.6260000000000001e-07,0.01056583
1.627e-07,0.2723699
1.628e-07,0.1076329
1.629e-07,0.07717022
1.6300000000000002e-07,-0.005470603
1.631e-07,0.1819395
1.632e-07,0.1564432
1.633e-07,-0.1276227
1.634e-07,0.2125745
1.635e-07,-0.02161494
1.636e-07,0.1288605
1.6370000000000002e-07,0.1338127
1.638e-07,0.009405984
1.639e-07,0.1919622
1.64e-07,-0.04924208
1.641e-07,0.005520957
1.642e-07,0.1346816
1.643e-07,0.09739941
1.6440000000000002e-07,0.2813345
1.645e-07,0.1191044
1.646e-07,0.1614989
1.647e-07,0.04369596
1.648e-07,0.2458237
1.649e-07,0.1388523
1.65e-07,0.1323366
1.6510000000000002e-07,-0.0246664
1.652e-07,0.113619
1.653e-07,0.2180569
1.654e-07,0.2645161
1.655e-07,0.07132822
1.656e-07,0.2264657
1.657e-07,0.0806326
1.6580000000000002e-07,0.1130817
1.659e-07,-0.02639234
1.66e-07,0.3018137
1.661e-07,0.1186541
1.6620000000000002e-07,0.1500203
1.663e-07,0.1412094
1.664e-07,0.01461292
1.6650000000000002e-07,0.4007767
1.666e-07,0.1542304
1.667e-07,0.006467007
1.668e-07,0.2263619
1.6690000000000002e-07,0.1387569
1.67e-07,0.107313
1.671e-07,-0.07333198
1.6720000000000001e-07,-0.0354986
1.673e-07,0.08425008
1.674e-07,0.09976148
1.675e-07,0.04572761
1.6760000000000002e-07,0.08815359
1.677e-07,0.06026911
1.678e-07,-0.06051748
1.6790000000000001e-07,0.2681398
1.68e-07,0.1098505
1.681e-07,0.211965
1.682e-07,4.681612e-05
1.6830000000000002e-07,0.09676362
1.684e-07,-0.04609919
1.685e-07,0.1266849
1.6860000000000001e-07,-0.0470673
1.687e-07,-0.01927303
1.688e-07,0.05669049
1.689e-07,0.00160699
1.6900000000000002e-07,0.07499303
1.691e-07,-0.06548692
1.692e-07,0.1133585
1.6930000000000001e-07,0.1106002
1.694e-07,-0.1144117
1.695e-07,0.05076867
1.696e-07,0.07429878
1.6970000000000002e-07,-0.01098016
1.698e-07,0.1861314
1.699e-07,0.1974329
1.7000000000000001e-07,-0.08742663
1.701e-07,0.1574649
1.702e-07,-0.003051299
1.703e-07,0.0813003
1.7040000000000002e-07,0.0539123
1.705e-07,0.06771976
1.706e-07,0.06308439
1.707e-07,0.01201096
1.708e-07,0.01862904
1.709e-07,0.2646501
1.71e-07,0.1372243
1.7110000000000002e-07,0.1686485
1.712e-07,-0.05624728
1.713e-07,0.04582267
1.714e-07,0.03201917
1.715e-07,0.02936632
1.716e-07,-0.04348548
1.717e-07,-0.1440351
1.7180000000000002e-07,0.01853178
1.719e-07,0.1731471
1.72e-07,0.08131208
1.721e-07,-0.03150284
1.722e-07,-0.007201719
1.723e-07,-0.06431545
1.724e-07,-0.0339773
1.7250000000000002e-07,-0.01882217
1.726e-07,0.05536442
1.727e-07,-0.03587773
1.728e-07,0.1885425
1.729e-07,-0.08228429
1.73e-07,-0.004648547
1.731e-07,0.1060506
1.7320000000000002e-07,-0.1164988
1.733e-07,0.008548517
1.734e-07,0.0518728
1.735e-07,-0.09660597
1.7360000000000002e-07,-0.1189208
1.737e-07,0.06165834
1.738e-07,-0.01899139
1.7390000000000002e-07,-0.0942457
1.74e-07,0.0691505
1.741e-07,0.130991
1.742e-07,0.08455765
1.7430000000000002e-07,0.07491861
1.744e-07,0.02875868
1.745e-07,0.07482056
1.7460000000000001e-07,0.01580967
1.747e-07,0.09713765
1.748e-07,-0.02878883
1.749e-07,0.09811046
1.7500000000000002e-07,0.05788124
1.751e-07,0.02861662
1.752e-07,-0.09508071
1.7530000000000001e-07,0.1667742
1.754e-07,0.06064771
1.755e-07,0.1726505
1.756e-07,-0.008935466
1.7570000000000002e-07,0.02560249
1.758e-07,0.0955783
1.759e-07,-0.006725424
1.7600000000000001e-07,0.05946287
1.761e-07,0.1990417
1.762e-07,0.07655657
1.763e-07,-0.06635683
1.7640000000000002e-07,-0.1404583
1.765e-07,-0.146401
1.766e-07,-0.007220121
1.7670000000000001e-07,-0.08804815
1.768e-07,0.1895025
1.769e-07,-0.01131034
1.77e-07,0.0665705
1.7710000000000002e-07,0.05358483
1.772e-07,0.06083731
1.773e-07,-0.1130763
1.7740000000000001e-07,-0.2116875
1.775e-07,0.07919539
1.776e-07,-0.1367388
1.777e-07,0.01132397
1.7780000000000002e-07,-0.07723805
1.779e-07,0.0554831
1.78e-07,-0.1767166
1.781e-07,-0.06934503
1.782e-07,-0.03023913
1.783e-07,0.0601383
1.784e-07,-0.1244102
1.7850000000000002e-07,-0.07635243
1.786e-07,-0.04052443
1.787e-07,-0.08291148
1.788e-07,-0.05958986
1.789e-07,-0.3215452
1.79e-07,0.01308048
1.791e-07,-0.238867
1.7920000000000002e-07,0.04738925
1.793e-07,-0.1125546
1.794e-07,-0.09693205
1.795e-07,0.07012566
1.796e-07,-0.0482693
1.797e-07,-0.1688363
1.798e-07,-0.0245645
1.7990000000000002e-07,-0.01470048
1.8e-07,-0.1244445
1.801e-07,-0.05930137
1.802e-07,-0.09115474
1.8030000000000002e-07,-0.2116528
1.804e-07,-0.1246174
1.805e-07,-0.2587802
1.8060000000000002e-07,-0.2028847
1.807e-07,-0.1138878
1.808e-07,-0.03694998
1.809e-07,0.09128669
1.8100000000000002e-07,-0.106123
1.811e-07,-0.01244369
1.812e-07,0.07531755
1.8130000000000002e-07,0.02913151
1.814e-07,-0.01995059
1.815e-07,-0.1651202
1.816e-07,0.005886506
1.8170000000000002e-07,-0.09301686
1.818e-07,-0.09344888
1.819e-07,0.009005799
1.8200000000000002e-07,-0.133225
1.821e-07,-0.1654578
1.822e-07,-0.1348119
1.823e-07,-0.3182142
1.8240000000000002e-07,-0.1564966
1.825e-07,-0.2441626
1.826e-07,-0.2249168
1.8270000000000001e-07,-0.05043793
1.828e-07,0.03769905
1.829e-07,0.01600264
1.83e-07,-0.03135231
1.8310000000000002e-07,-0.1030628
1.832e-07,-0.4269908
1.833e-07,-0.07738983
1.8340000000000001e-07,-0.1563661
1.835e-07,-0.2030026
1.836e-07,-0.1455242
1.837e-07,0.2120159
1.8380000000000002e-07,-0.05374097
1.839e-07,-0.1644364
1.84e-07,-0.02583676
1.8410000000000001e-07,-0.1859089
1.842e-07,-0.05946249
1.843e-07,-0.04388164
1.844e-07,-0.2202732
1.8450000000000002e-07,0.1637648
1.846e-07,0.0570396
1.847e-07,-0.07663736
1.8480000000000001e-07,-0.07082677
1.849e-07,0.03864826
1.85e-07,-0.1493451
1.851e-07,-0.2103191
1.8520000000000002e-07,-0.1353405
1.853e-07,-0.2571163
1.854e-07,-0.3410192
1.8550000000000001e-07,-0.176421
1.856e-07,-0.2782419
1.857e-07,-0.2464584
1.858e-07,-0.2680281
1.8590000000000002e-07,-0.1938758
1.86e-07,-0.1747661
1.861e-07,0.001604527
1.862e-07,-0.1495663
1.863e-07,-0.152905
1.864e-07,-0.1291624
1.865e-07,-0.1431893
1.8660000000000002e-07,-0.2068058
1.867e-07,-0.320344
1.868e-07,-0.2838101
1.869e-07,-0.1555684
1.87e-07,-0.2799992
1.871e-07,-0.2374134
1.872e-07,-0.1995593
1.8730000000000002e-07,-0.31918
1.874e-07,-0.2601836
1.875e-07,-0.380427
1.876e-07,-0.0170708
1.8770000000000002e-07,-0.2457142
1.878e-07,-0.1689697
1.879e-07,-0.3401037
1.8800000000000002e-07,-0.2784421
1.881e-07,-0.2142123
1.882e-07,-0.3534566
1.883e-07,-0.3945966
1.8840000000000002e-07,-0.4129777
1.885e-07,-0.3043264
1.886e-07,-0.3000536
1.8870000000000002e-07,-0.139613
1.888e-07,-0.2857152
1.889e-07,-0.2385524
1.89e-07,-0.1516463
1.8910000000000002e-07,-0.3041376
1.892e-07,-0.416851
1.893e-07,-0.3175525
1.8940000000000002e-07,-0.438648
1.895e-07,-0.1077716
1.896e-07,-0.2849966
1.897e-07,-0.2661195
1.8980000000000002e-07,-0.2634036
1.899e-07,-0.2048173
1.9e-07,-0.3159318
1.9010000000000001e-07,-0.3443646
1.902e-07,-0.3294201
1.903e-07,-0.3663507
1.904e-07,-0.1529403
1.9050000000000002e-07,-0.16002
1.906e-07,-0.1801321
1.907e-07,-0.07006268
1.9080000000000001e-07,-0.3508282
1.909e-07,-0.2637812
1.91e-07,-0.2761037
1.911e-07,-0.3333271
1.9120000000000002e-07,-0.1601296
1.913e-07,-0.3794445
1.914e-07,-0.1187211
1.9150000000000001e-07,-0.05333821
1.916e-07,-0.1259699
1.917e-07,-0.2811141
1.918e-07,-0.1269788
1.9190000000000002e-07,-0.3185207
1.92e-07,-0.2660421
1.921e-07,-0.1118203
