cycle,time,phi1,Ex1,Ey1
7780,3.89e-08,7.665809e-01,8.481910e-01,4.495327e-02
7800,3.9e-08,8.277026e-01,8.492765e-01,-1.279433e-02
7820,3.91e-08,8.652979e-01,7.935691e-01,1.658031e-02
7840,3.92e-08,8.646901e-01,7.397059e-01,-8.237270e-02
7860,3.93e-08,8.479063e-01,7.846859e-01,2.805066e-02
7880,3.94e-08,8.338317e-01,7.473445e-01,-1.094494e-02
7900,3.95e-08,8.096824e-01,7.011061e-01,6.254336e-03
7920,3.96e-08,7.481843e-01,4.922318e-01,5.634193e-02
7940,3.97e-08,6.694869e-01,6.502263e-01,1.533693e-02
7960,3.98e-08,6.116273e-01,7.125337e-01,7.635545e-02
7980,3.99e-08,5.772632e-01,5.772399e-01,7.222712e-02
8000,4e-08,5.413695e-01,4.770053e-01,-2.858356e-02
8020,4.01e-08,4.900224e-01,5.131962e-01,-9.939433e-03
8040,4.02e-08,4.500123e-01,5.290310e-01,-2.120391e-02
8060,4.03e-08,4.444286e-01,5.280699e-01,8.027834e-03
8080,4.04e-08,4.588520e-01,5.518324e-01,4.096798e-03
8100,4.05e-08,4.669870e-01,4.631638e-01,-6.792363e-03
