cycle,time,phi[ngx/4 ngy/2],Ex[ngx/4 ngy/2],Ey[ngx/4 ngy/2]
262180,1.3109e-06,6.088208e-01,1.344561e+00,8.587115e-01
262200,1.311e-06,6.076437e-01,1.064956e+00,8.153959e-01
262220,1.3111e-06,6.117796e-01,1.397051e+00,6.581420e-01
262240,1.3112e-06,6.217270e-01,1.211859e+00,8.496313e-01
262260,1.3113e-06,6.267102e-01,1.285950e+00,8.847614e-01
262280,1.3114e-06,6.309513e-01,1.355535e+00,9.759659e-01
262300,1.3115e-06,6.407329e-01,1.348072e+00,6.786582e-01
262320,1.3116e-06,6.446388e-01,1.155233e+00,9.854204e-01
262340,1.3117e-06,6.414105e-01,1.386866e+00,8.562722e-01
262360,1.3118e-06,6.487163e-01,1.349454e+00,9.162977e-01
262380,1.3119e-06,6.403245e-01,1.426530e+00,9.737996e-01
262400,1.312e-06,6.362135e-01,1.321367e+00,6.342831e-01
262420,1.3121e-06,6.340133e-01,1.070857e+00,6.518206e-01
262440,1.3122e-06,6.274942e-01,1.258814e+00,6.658049e-01
262460,1.3123e-06,6.266119e-01,9.845847e-01,7.745493e-01
262480,1.3124e-06,6.206190e-01,1.502518e+00,7.980092e-01
262500,1.3125e-06,6.142916e-01,1.264827e+00,8.143728e-01
262520,1.3126e-06,6.100197e-01,1.306399e+00,9.098001e-01
262540,1.3127e-06,6.091485e-01,1.168785e+00,7.721211e-01
262560,1.3128e-06,6.003340e-01,1.140238e+00,9.893121e-01
262580,1.3129e-06,6.002043e-01,1.005426e+00,8.109279e-01
262600,1.313e-06,6.009791e-01,9.656265e-01,8.691164e-01
262620,1.3131e-06,6.034068e-01,1.140588e+00,6.356455e-01
262640,1.3132e-06,6.007048e-01,9.477623e-01,5.704429e-01
262660,1.3133e-06,6.007539e-01,1.093694e+00,7.889715e-01
262680,1.3134e-06,6.031798e-01,1.106223e+00,6.389212e-01
262700,1.3135e-06,6.026196e-01,9.934150e-01,7.833050e-01
262720,1.3136e-06,6.013691e-01,1.148572e+00,6.350278e-01
262740,1.3137e-06,6.017289e-01,1.019064e+00,6.055920e-01
262760,1.3138e-06,5.971336e-01,1.042336e+00,7.836738e-01
262780,1.3139e-06,6.030107e-01,1.316608e+00,8.343348e-01
262800,1.314e-06,6.041110e-01,9.133677e-01,6.917031e-01
262820,1.3141e-06,5.997983e-01,1.096333e+00,8.510724e-01
262840,1.3142e-06,6.072766e-01,1.000250e+00,8.398155e-01
262860,1.3143e-06,6.128882e-01,1.082747e+00,8.231125e-01
262880,1.3144e-06,6.198911e-01,1.086388e+00,5.486857e-01
262900,1.3145e-06,6.257665e-01,1.376338e+00,4.825618e-01
262920,1.3146e-06,6.267946e-01,1.202041e+00,7.527347e-01
262940,1.3147e-06,6.312175e-01,1.236162e+00,8.495795e-01
262960,1.3148e-06,6.367678e-01,1.212396e+00,6.405193e-01
262980,1.3149e-06,6.429753e-01,1.271603e+00,6.584551e-01
263000,1.315e-06,6.456175e-01,1.314308e+00,7.107567e-01
263020,1.3151e-06,6.392892e-01,1.329753e+00,5.253187e-01
263040,1.3152e-06,6.309212e-01,1.166131e+00,7.232129e-01
263060,1.3153e-06,6.312438e-01,1.238019e+00,8.333334e-01
263080,1.3154e-06,6.281442e-01,1.405298e+00,7.510069e-01
263100,1.3155e-06,6.266961e-01,1.127538e+00,6.430371e-01
263120,1.3156e-06,6.171273e-01,1.130306e+00,7.294804e-01
263140,1.3157e-06,6.092463e-01,1.054491e+00,7.874615e-01
263160,1.3158e-06,5.955992e-01,1.206663e+00,8.349574e-01
263180,1.3159e-06,5.933526e-01,1.194870e+00,6.394271e-01
263200,1.316e-06,6.007845e-01,1.153434e+00,6.178908e-01
263220,1.3161e-06,5.986199e-01,1.001057e+00,6.414742e-01
263240,1.3162e-06,5.904019e-01,9.680230e-01,6.603731e-01
263260,1.3163e-06,5.927712e-01,1.112863e+00,6.327081e-01
263280,1.3164e-06,5.940130e-01,1.362908e+00,6.003844e-01
263300,1.3165e-06,6.021945e-01,1.200241e+00,6.332918e-01
263320,1.3166e-06,5.966194e-01,1.079981e+00,6.986875e-01
263340,1.3167e-06,5.924854e-01,1.204655e+00,5.883602e-01
263360,1.3168e-06,5.991426e-01,1.049949e+00,6.524554e-01
263380,1.3169e-06,5.938120e-01,1.189185e+00,6.506833e-01
263400,1.317e-06,5.961447e-01,1.258584e+00,7.832951e-01
263420,1.3171e-06,6.037806e-01,1.214370e+00,7.843431e-01
263440,1.3172e-06,6.062245e-01,1.176206e+00,7.866535e-01
263460,1.3173e-06,5.971534e-01,1.169092e+00,8.487301e-01
263480,1.3174e-06,6.007729e-01,1.358921e+00,7.452071e-01
263500,1.3175e-06,6.153087e-01,1.211478e+00,7.060435e-01
263520,1.3176e-06,6.179982e-01,1.294494e+00,9.096186e-01
263540,1.3177e-06,6.195213e-01,1.532792e+00,5.803455e-01
263560,1.3178e-06,6.250492e-01,1.425269e+00,6.657332e-01
263580,1.3179e-06,6.305818e-01,1.252942e+00,7.351849e-01
263600,1.318e-06,6.421271e-01,1.387027e+00,7.768439e-01
263620,1.3181e-06,6.426309e-01,1.478301e+00,5.777402e-01
263640,1.3182e-06,6.230646e-01,1.467391e+00,6.686179e-01
263660,1.3183e-06,6.184883e-01,1.410745e+00,5.572909e-01
263680,1.3184e-06,6.271791e-01,1.189000e+00,6.198949e-01
263700,1.3185e-06,6.255960e-01,1.094279e+00,7.845549e-01
263720,1.3186e-06,6.152965e-01,1.502259e+00,7.251860e-01
263740,1.3187e-06,6.119089e-01,1.223205e+00,7.979333e-01
263760,1.3188e-06,6.064544e-01,1.343213e+00,6.826312e-01
263780,1.3189e-06,5.944406e-01,1.395940e+00,5.225544e-01
263800,1.319e-06,5.927706e-01,1.144844e+00,6.862269e-01
263820,1.3191e-06,5.951788e-01,1.154453e+00,8.666989e-01
263840,1.3192e-06,5.948615e-01,1.161510e+00,6.892943e-01
263860,1.3193e-06,5.846084e-01,1.190705e+00,6.606287e-01
263880,1.3194e-06,5.866583e-01,1.162223e+00,7.126733e-01
263900,1.3195e-06,5.892331e-01,1.217288e+00,9.119493e-01
263920,1.3196e-06,5.914263e-01,1.172743e+00,7.545332e-01
263940,1.3197e-06,5.890631e-01,1.396232e+00,6.416104e-01
263960,1.3198e-06,5.922868e-01,1.367312e+00,7.335434e-01
263980,1.3199e-06,5.834139e-01,1.208429e+00,8.352340e-01
264000,1.32e-06,5.925815e-01,1.529705e+00,7.526058e-01
264020,1.3201e-06,5.923379e-01,1.447401e+00,8.921263e-01
264040,1.3202e-06,5.971014e-01,1.396481e+00,7.434806e-01
264060,1.3203e-06,5.932984e-01,1.443106e+00,6.646377e-01
264080,1.3204e-06,5.880878e-01,1.378735e+00,7.442713e-01
264100,1.3205e-06,5.944881e-01,1.505398e+00,7.097633e-01
264120,1.3206e-06,6.079450e-01,1.376086e+00,7.666712e-01
264140,1.3207e-06,6.149737e-01,1.345492e+00,7.894641e-01
264160,1.3208e-06,6.202728e-01,1.419643e+00,7.844938e-01
264180,1.3209e-06,6.289534e-01,1.457709e+00,7.509044e-01
264200,1.321e-06,6.247653e-01,1.358827e+00,7.401584e-01
264220,1.3211e-06,6.251495e-01,1.235004e+00,8.469226e-01
264240,1.3212e-06,6.323021e-01,1.563705e+00,8.074185e-01
264260,1.3213e-06,6.430637e-01,1.596813e+00,7.721474e-01
264280,1.3214e-06,6.378610e-01,1.377488e+00,8.078093e-01
264300,1.3215e-06,6.216979e-01,1.375457e+00,7.990395e-01
264320,1.3216e-06,6.143551e-01,1.347813e+00,7.281765e-01
264340,1.3217e-06,6.197807e-01,1.260107e+00,7.423329e-01
264360,1.3218e-06,6.076198e-01,1.295533e+00,7.030240e-01
264380,1.3219e-06,6.029943e-01,1.207479e+00,7.188544e-01
264400,1.322e-06,6.025984e-01,1.243510e+00,8.866669e-01
264420,1.3221e-06,6.017302e-01,1.101756e+00,7.129931e-01
264440,1.3222e-06,5.895514e-01,1.395581e+00,5.889030e-01
264460,1.3223e-06,5.904151e-01,1.241296e+00,7.891914e-01
264480,1.3224e-06,5.911163e-01,1.306232e+00,8.382462e-01
264500,1.3225e-06,5.894192e-01,1.343861e+00,7.222186e-01
264520,1.3226e-06,5.901539e-01,1.092548e+00,6.036533e-01
264540,1.3227e-06,5.862828e-01,1.199893e+00,7.889582e-01
264560,1.3228e-06,5.858970e-01,1.199781e+00,5.600635e-01
264580,1.3229e-06,5.973693e-01,1.068584e+00,6.770949e-01
264600,1.323e-06,5.938373e-01,1.314816e+00,7.140153e-01
264620,1.3231e-06,5.846065e-01,1.292518e+00,6.936167e-01
264640,1.3232e-06,5.853490e-01,1.224387e+00,7.323480e-01
264660,1.3233e-06,5.909128e-01,1.032130e+00,6.090315e-01
264680,1.3234e-06,5.924534e-01,9.864939e-01,7.759225e-01
264700,1.3235e-06,5.939029e-01,1.274439e+00,6.373444e-01
264720,1.3236e-06,5.940517e-01,1.471375e+00,6.981276e-01
264740,1.3237e-06,6.043876e-01,1.388334e+00,8.802149e-01
264760,1.3238e-06,6.063260e-01,1.621259e+00,7.981161e-01
264780,1.3239e-06,6.073547e-01,1.433811e+00,6.870143e-01
264800,1.324e-06,6.153319e-01,1.332841e+00,8.469196e-01
264820,1.3241e-06,6.246753e-01,1.380975e+00,5.747674e-01
264840,1.3242e-06,6.328421e-01,1.429742e+00,6.335967e-01
264860,1.3243e-06,6.392220e-01,1.576546e+00,7.225654e-01
264880,1.3244e-06,6.330435e-01,1.301581e+00,6.903644e-01
264900,1.3245e-06,6.228526e-01,1.507878e+00,7.517614e-01
264920,1.3246e-06,6.318911e-01,1.462759e+00,5.811474e-01
264940,1.3247e-06,6.292909e-01,1.300074e+00,7.072668e-01
264960,1.3248e-06,6.169986e-01,1.288780e+00,5.615543e-01
264980,1.3249e-06,5.969212e-01,1.429459e+00,7.843227e-01
265000,1.325e-06,6.057969e-01,1.322991e+00,5.156357e-01
265020,1.3251e-06,6.054061e-01,1.304881e+00,6.806945e-01
265040,1.3252e-06,5.999808e-01,1.232374e+00,6.867616e-01
265060,1.3253e-06,5.936839e-01,1.115615e+00,6.922668e-01
265080,1.3254e-06,5.825123e-01,1.171554e+00,6.763750e-01
265100,1.3255e-06,5.822838e-01,1.122520e+00,6.951962e-01
265120,1.3256e-06,5.839748e-01,1.081238e+00,6.004481e-01
265140,1.3257e-06,5.890318e-01,1.148510e+00,7.305638e-01
265160,1.3258e-06,5.839400e-01,1.219592e+00,6.780614e-01
265180,1.3259e-06,5.855063e-01,1.164332e+00,7.320842e-01
265200,1.326e-06,5.985611e-01,1.063286e+00,7.143970e-01
265220,1.3261e-06,5.998690e-01,1.000751e+00,6.639145e-01
265240,1.3262e-06,5.882747e-01,1.144286e+00,7.523140e-01
265260,1.3263e-06,5.854155e-01,1.217835e+00,6.432128e-01
265280,1.3264e-06,5.884739e-01,1.200710e+00,6.625891e-01
265300,1.3265e-06,5.932837e-01,1.233493e+00,7.949472e-01
265320,1.3266e-06,5.908716e-01,1.254681e+00,7.320763e-01
265340,1.3267e-06,5.867255e-01,1.200291e+00,5.870968e-01
265360,1.3268e-06,5.941341e-01,1.259355e+00,6.969593e-01
265380,1.3269e-06,6.010748e-01,1.094963e+00,6.534817e-01
265400,1.327e-06,6.034467e-01,1.048291e+00,5.931877e-01
265420,1.3271e-06,6.204025e-01,1.167923e+00,6.784531e-01
265440,1.3272e-06,6.209202e-01,1.011616e+00,7.440283e-01
265460,1.3273e-06,6.248418e-01,1.264841e+00,7.097937e-01
265480,1.3274e-06,6.199655e-01,1.041235e+00,7.171943e-01
265500,1.3275e-06,6.239092e-01,1.249189e+00,4.785117e-01
265520,1.3276e-06,6.312423e-01,9.817209e-01,4.745081e-01
265540,1.3277e-06,6.333548e-01,1.150549e+00,6.695371e-01
265560,1.3278e-06,6.209611e-01,1.191007e+00,5.795100e-01
265580,1.3279e-06,6.105781e-01,1.265635e+00,6.404030e-01
265600,1.328e-06,6.122454e-01,9.459363e-01,4.985039e-01
265620,1.3281e-06,6.114768e-01,8.671677e-01,4.423453e-01
265640,1.3282e-06,6.052546e-01,7.616021e-01,5.286052e-01
265660,1.3283e-06,5.819178e-01,1.148057e+00,5.024341e-01
265680,1.3284e-06,5.835893e-01,9.138766e-01,6.276020e-01
265700,1.3285e-06,5.947112e-01,1.099593e+00,5.489836e-01
265720,1.3286e-06,5.917582e-01,6.977589e-01,4.030963e-01
265740,1.3287e-06,5.764303e-01,8.074512e-01,4.827710e-01
265760,1.3288e-06,5.785291e-01,8.646070e-01,1.926522e-01
265780,1.3289e-06,5.835516e-01,7.527006e-01,6.513352e-01
265800,1.329e-06,5.894650e-01,8.977030e-01,4.415061e-01
265820,1.3291e-06,5.850893e-01,1.077654e+00,5.301999e-01
265840,1.3292e-06,5.848956e-01,1.237605e+00,4.492017e-01
265860,1.3293e-06,5.906435e-01,1.105402e+00,4.024620e-01
265880,1.3294e-06,5.828924e-01,1.111350e+00,5.077595e-01
265900,1.3295e-06,5.802246e-01,9.727981e-01,7.403503e-01
265920,1.3296e-06,5.870063e-01,1.129587e+00,4.550571e-01
265940,1.3297e-06,5.907363e-01,1.135503e+00,5.638980e-01
265960,1.3298e-06,5.929869e-01,1.219013e+00,7.143672e-01
265980,1.3299e-06,5.940474e-01,1.037966e+00,5.441146e-01
266000,1.33e-06,5.955042e-01,9.308556e-01,2.698505e-01
266020,1.3301e-06,6.053531e-01,1.148057e+00,5.008613e-01
266040,1.3302e-06,6.098162e-01,1.199152e+00,6.864591e-01
266060,1.3303e-06,6.129753e-01,1.118721e+00,4.109807e-01
266080,1.3304e-06,6.233360e-01,1.283387e+00,7.003363e-01
266100,1.3305e-06,6.260039e-01,1.187906e+00,5.630524e-01
266120,1.3306e-06,6.294726e-01,1.278153e+00,5.333803e-01
266140,1.3307e-06,6.321969e-01,1.182551e+00,3.839609e-01
266160,1.3308e-06,6.247535e-01,1.304917e+00,3.999172e-01
266180,1.3309e-06,6.257168e-01,1.124729e+00,4.280962e-01
266200,1.331e-06,6.101350e-01,1.072689e+00,4.601701e-01
266220,1.3311e-06,6.054319e-01,1.284150e+00,3.742348e-01
266240,1.3312e-06,6.035182e-01,1.051094e+00,6.599181e-01
266260,1.3313e-06,5.962545e-01,1.322359e+00,4.468276e-01
266280,1.3314e-06,5.866787e-01,1.270398e+00,3.897347e-01
266300,1.3315e-06,5.893440e-01,1.125546e+00,4.694098e-01
266320,1.3316e-06,5.913264e-01,9.438336e-01,3.665168e-01
266340,1.3317e-06,5.890584e-01,1.099662e+00,4.068667e-01
266360,1.3318e-06,5.836434e-01,8.939909e-01,3.002874e-01
266380,1.3319e-06,5.793567e-01,1.181057e+00,5.205815e-01
266400,1.332e-06,5.800434e-01,9.289336e-01,4.113820e-01
266420,1.3321e-06,5.872719e-01,1.134244e+00,4.211560e-01
266440,1.3322e-06,5.827483e-01,1.114785e+00,4.453858e-01
266460,1.3323e-06,5.854897e-01,9.028707e-01,2.135488e-01
266480,1.3324e-06,5.839778e-01,1.165790e+00,4.196090e-01
266500,1.3325e-06,5.838646e-01,1.076825e+00,4.652668e-01
266520,1.3326e-06,5.830971e-01,1.241665e+00,3.694436e-01
266540,1.3327e-06,5.857304e-01,1.158438e+00,1.994556e-01
266560,1.3328e-06,5.863214e-01,1.137357e+00,4.117340e-01
266580,1.3329e-06,5.873338e-01,1.243230e+00,4.025946e-01
266600,1.333e-06,5.883219e-01,1.184379e+00,2.182890e-01
266620,1.3331e-06,5.877964e-01,1.240010e+00,4.864658e-01
266640,1.3332e-06,5.905300e-01,1.074373e+00,6.469407e-01
266660,1.3333e-06,5.993603e-01,1.104213e+00,4.341570e-01
266680,1.3334e-06,6.210499e-01,1.218094e+00,4.085328e-01
266700,1.3335e-06,6.173878e-01,1.056489e+00,4.494803e-01
266720,1.3336e-06,6.088133e-01,1.320419e+00,4.996263e-01
266740,1.3337e-06,6.168538e-01,1.360526e+00,4.013519e-01
266760,1.3338e-06,6.312907e-01,1.403808e+00,3.961615e-01
266780,1.3339e-06,6.300284e-01,1.293270e+00,4.946644e-01
266800,1.334e-06,6.207569e-01,1.415336e+00,2.394690e-01
266820,1.3341e-06,6.176870e-01,1.092676e+00,3.836502e-01
266840,1.3342e-06,6.060141e-01,1.135587e+00,3.243695e-01
266860,1.3343e-06,6.079254e-01,1.281086e+00,5.834509e-01
266880,1.3344e-06,6.024464e-01,1.087004e+00,3.597726e-01
266900,1.3345e-06,5.935207e-01,1.206227e+00,2.705857e-01
266920,1.3346e-06,5.894067e-01,1.002346e+00,4.083452e-01
266940,1.3347e-06,5.857452e-01,1.121639e+00,3.241656e-01
266960,1.3348e-06,5.882275e-01,8.892144e-01,2.465875e-01
266980,1.3349e-06,5.801820e-01,9.816452e-01,3.791345e-01
267000,1.335e-06,5.786303e-01,9.324024e-01,2.092117e-01
267020,1.3351e-06,5.845036e-01,8.696194e-01,4.480120e-01
267040,1.3352e-06,5.888755e-01,8.352170e-01,3.364147e-01
267060,1.3353e-06,5.768556e-01,1.069703e+00,3.190652e-01
267080,1.3354e-06,5.704520e-01,1.072368e+00,3.141436e-01
267100,1.3355e-06,5.833178e-01,8.416016e-01,3.880087e-01
267120,1.3356e-06,5.914690e-01,8.109362e-01,1.699662e-01
267140,1.3357e-06,5.840347e-01,1.123462e+00,3.738829e-01
267160,1.3358e-06,5.790856e-01,9.115868e-01,3.542275e-01
267180,1.3359e-06,5.825222e-01,9.917910e-01,2.969958e-01
267200,1.336e-06,5.911097e-01,8.778798e-01,2.402032e-01
267220,1.3361e-06,5.893927e-01,7.485327e-01,3.285262e-01
267240,1.3362e-06,5.917101e-01,9.237490e-01,3.708130e-01
267260,1.3363e-06,5.971052e-01,6.789990e-01,4.622356e-01
267280,1.3364e-06,6.020843e-01,1.074765e+00,4.667540e-01
267300,1.3365e-06,6.018927e-01,1.210425e+00,5.193690e-01
267320,1.3366e-06,6.059271e-01,1.084973e+00,3.820634e-01
267340,1.3367e-06,6.137283e-01,1.162034e+00,2.370635e-01
267360,1.3368e-06,6.169311e-01,1.146992e+00,3.808272e-01
267380,1.3369e-06,6.162468e-01,1.078607e+00,4.122535e-01
267400,1.337e-06,6.186267e-01,1.186627e+00,4.294294e-01
267420,1.3371e-06,6.252484e-01,1.158104e+00,4.285216e-01
267440,1.3372e-06,6.252858e-01,1.100137e+00,2.280912e-01
267460,1.3373e-06,6.102965e-01,1.108844e+00,5.714402e-01
267480,1.3374e-06,6.068342e-01,1.077405e+00,2.780947e-01
267500,1.3375e-06,5.997550e-01,1.018483e+00,1.929676e-01
267520,1.3376e-06,5.913727e-01,1.028672e+00,2.884729e-01
267540,1.3377e-06,5.962521e-01,1.381051e+00,2.686749e-01
267560,1.3378e-06,5.963225e-01,8.475567e-01,4.179180e-01
267580,1.3379e-06,5.802127e-01,8.895217e-01,2.035206e-01
267600,1.338e-06,5.732626e-01,8.672662e-01,4.335059e-01
267620,1.3381e-06,5.862427e-01,7.645262e-01,2.265652e-01
267640,1.3382e-06,5.848448e-01,7.850153e-01,2.964064e-01
267660,1.3383e-06,5.799440e-01,1.059404e+00,1.544507e-01
267680,1.3384e-06,5.732674e-01,9.505328e-01,2.897756e-01
267700,1.3385e-06,5.780593e-01,7.313491e-01,2.559609e-01
267720,1.3386e-06,5.904005e-01,9.746479e-01,3.311677e-01
267740,1.3387e-06,5.967007e-01,8.055032e-01,2.423708e-01
267760,1.3388e-06,5.859480e-01,9.879425e-01,4.102685e-01
267780,1.3389e-06,5.778354e-01,6.879442e-01,2.627046e-01
267800,1.339e-06,5.863739e-01,9.485800e-01,2.898594e-01
267820,1.3391e-06,5.917681e-01,9.322203e-01,4.010155e-01
267840,1.3392e-06,5.918646e-01,7.865511e-01,2.099648e-01
267860,1.3393e-06,5.869828e-01,6.931761e-01,2.054052e-01
267880,1.3394e-06,5.931813e-01,1.014428e+00,3.717393e-01
267900,1.3395e-06,5.954321e-01,1.021944e+00,3.536990e-01
267920,1.3396e-06,5.947331e-01,9.547366e-01,3.432030e-01
267940,1.3397e-06,6.112285e-01,9.143599e-01,3.226512e-01
267960,1.3398e-06,6.128976e-01,9.390512e-01,4.198579e-01
267980,1.3399e-06,6.191322e-01,1.099496e+00,2.787733e-01
268000,1.34e-06,6.136265e-01,1.024112e+00,3.541803e-01
268020,1.3401e-06,6.137498e-01,1.288814e+00,3.835243e-01
268040,1.3402e-06,6.203899e-01,1.051057e+00,4.766636e-01
268060,1.3403e-06,6.169884e-01,1.036672e+00,2.143396e-01
268080,1.3404e-06,6.104969e-01,8.292252e-01,2.177270e-01
268100,1.3405e-06,6.075839e-01,9.257019e-01,3.551031e-01
268120,1.3406e-06,5.998911e-01,8.806952e-01,2.569833e-01
268140,1.3407e-06,5.882018e-01,7.355027e-01,7.854493e-02
268160,1.3408e-06,5.853416e-01,8.423784e-01,3.252753e-01
268180,1.3409e-06,5.885586e-01,5.950176e-01,1.529465e-01
268200,1.341e-06,5.818421e-01,6.045721e-01,2.574921e-01
268220,1.3411e-06,5.766329e-01,6.812465e-01,3.430578e-01
268240,1.3412e-06,5.754548e-01,7.578732e-01,2.480752e-01
268260,1.3413e-06,5.789403e-01,7.885303e-01,2.358702e-01
268280,1.3414e-06,5.816729e-01,9.354783e-01,3.047406e-01
268300,1.3415e-06,5.781327e-01,9.506502e-01,1.514241e-01
268320,1.3416e-06,5.789294e-01,8.496507e-01,2.034913e-01
268340,1.3417e-06,5.821655e-01,1.004835e+00,3.787718e-01
268360,1.3418e-06,5.817373e-01,7.345868e-01,2.191910e-01
268380,1.3419e-06,5.822876e-01,7.041717e-01,8.712124e-02
268400,1.342e-06,5.821952e-01,9.370058e-01,4.355066e-01
268420,1.3421e-06,5.781767e-01,8.864132e-01,2.832557e-01
268440,1.3422e-06,5.845303e-01,9.044146e-01,5.936270e-02
268460,1.3423e-06,5.881267e-01,9.167317e-01,2.389642e-01
268480,1.3424e-06,5.861424e-01,8.555275e-01,2.649329e-02
268500,1.3425e-06,5.875422e-01,9.245504e-01,3.510045e-01
268520,1.3426e-06,5.876452e-01,9.453298e-01,2.313351e-01
268540,1.3427e-06,5.890056e-01,1.090368e+00,2.207490e-01
268560,1.3428e-06,5.999258e-01,8.999686e-01,1.711153e-01
268580,1.3429e-06,6.112990e-01,9.372070e-01,4.352989e-01
268600,1.343e-06,6.161271e-01,8.696657e-01,2.363693e-01
268620,1.3431e-06,6.051474e-01,1.157530e+00,3.381845e-01
268640,1.3432e-06,6.017634e-01,1.266139e+00,5.097347e-01
268660,1.3433e-06,6.190175e-01,1.157748e+00,2.845808e-01
268680,1.3434e-06,6.293690e-01,9.128395e-01,2.875636e-01
268700,1.3435e-06,6.170905e-01,1.083600e+00,2.296292e-01
268720,1.3436e-06,6.028599e-01,9.860944e-01,2.645669e-01
268740,1.3437e-06,5.978871e-01,8.365266e-01,1.000486e-01
268760,1.3438e-06,5.911541e-01,8.247466e-01,2.293486e-01
268780,1.3439e-06,5.886582e-01,1.073948e+00,2.317115e-01
268800,1.344e-06,5.999010e-01,7.283224e-01,2.081185e-01
268820,1.3441e-06,5.876971e-01,5.771872e-01,1.339069e-01
268840,1.3442e-06,5.735167e-01,7.084533e-01,2.480233e-01
268860,1.3443e-06,5.697538e-01,6.597271e-01,-3.897573e-02
268880,1.3444e-06,5.701734e-01,5.898438e-01,2.314168e-01
268900,1.3445e-06,5.834960e-01,6.858038e-01,1.568055e-01
268920,1.3446e-06,5.827132e-01,6.941872e-01,1.924293e-01
268940,1.3447e-06,5.711512e-01,7.938249e-01,3.201214e-01
268960,1.3448e-06,5.755690e-01,8.931180e-01,6.527659e-02
268980,1.3449e-06,5.814409e-01,8.814138e-01,-3.811925e-02
269000,1.345e-06,5.853067e-01,8.797544e-01,-2.389482e-02
269020,1.3451e-06,5.793676e-01,6.640326e-01,1.125725e-01
269040,1.3452e-06,5.816828e-01,6.445162e-01,1.323518e-01
269060,1.3453e-06,5.811724e-01,8.319666e-01,-2.067503e-01
269080,1.3454e-06,5.747418e-01,7.420729e-01,1.709920e-01
269100,1.3455e-06,5.827417e-01,5.326576e-01,-1.401168e-01
269120,1.3456e-06,5.918028e-01,9.505917e-01,5.113147e-02
269140,1.3457e-06,5.981920e-01,9.770302e-01,2.436293e-01
269160,1.3458e-06,5.973328e-01,7.911220e-01,1.788533e-01
269180,1.3459e-06,5.961118e-01,7.382490e-01,3.416815e-01
269200,1.346e-06,5.998351e-01,7.972986e-01,3.051821e-01
269220,1.3461e-06,6.063819e-01,9.715694e-01,1.214795e-01
269240,1.3462e-06,6.117245e-01,8.231675e-01,1.141539e-01
269260,1.3463e-06,6.148788e-01,8.540991e-01,2.681412e-01
269280,1.3464e-06,6.135537e-01,9.957885e-01,2.441070e-01
269300,1.3465e-06,6.062054e-01,9.604167e-01,7.990867e-02
269320,1.3466e-06,6.042487e-01,9.714268e-01,5.166303e-02
269340,1.3467e-06,6.110732e-01,8.937424e-01,7.151370e-02
269360,1.3468e-06,6.095058e-01,9.459313e-01,-2.206111e-01
269380,1.3469e-06,5.983384e-01,7.273021e-01,-1.363312e-01
269400,1.347e-06,5.817326e-01,7.016875e-01,-7.154450e-02
269420,1.3471e-06,5.841687e-01,5.637671e-01,-1.771202e-01
269440,1.3472e-06,5.925791e-01,8.781539e-01,-9.039722e-02
269460,1.3473e-06,5.877663e-01,7.396663e-01,1.218005e-01
269480,1.3474e-06,5.715950e-01,7.257715e-01,5.225282e-02
269500,1.3475e-06,5.706808e-01,8.742273e-01,-1.173133e-01
269520,1.3476e-06,5.757899e-01,4.246950e-01,-1.654080e-01
269540,1.3477e-06,5.846845e-01,7.095243e-01,-6.352170e-02
269560,1.3478e-06,5.810896e-01,6.109946e-01,-2.165249e-01
269580,1.3479e-06,5.737378e-01,7.964585e-01,-3.667088e-01
269600,1.348e-06,5.758855e-01,8.361582e-01,-1.411940e-01
269620,1.3481e-06,5.829449e-01,7.674151e-01,8.724459e-02
269640,1.3482e-06,5.908031e-01,7.586291e-01,-3.621541e-02
269660,1.3483e-06,5.868160e-01,5.296793e-01,2.080840e-02
269680,1.3484e-06,5.748688e-01,6.925525e-01,1.823418e-02
269700,1.3485e-06,5.719946e-01,6.437946e-01,-4.794125e-02
269720,1.3486e-06,5.834324e-01,7.277173e-01,-7.312714e-02
269740,1.3487e-06,5.889702e-01,6.135845e-01,-1.357329e-01
269760,1.3488e-06,5.858753e-01,7.716907e-01,-1.097926e-01
269780,1.3489e-06,5.948766e-01,8.489915e-01,1.211409e-01
269800,1.349e-06,5.988533e-01,8.943296e-01,-1.249475e-01
269820,1.3491e-06,5.996199e-01,8.344300e-01,6.293435e-02
269840,1.3492e-06,6.076878e-01,8.415426e-01,-7.750142e-02
269860,1.3493e-06,6.158673e-01,1.019333e+00,-1.390119e-02
269880,1.3494e-06,6.091229e-01,1.092892e+00,1.818104e-01
269900,1.3495e-06,6.154045e-01,8.719066e-01,1.928360e-01
269920,1.3496e-06,6.198573e-01,1.094689e+00,-1.536197e-02
269940,1.3497e-06,6.085782e-01,1.122128e+00,-3.366135e-02
269960,1.3498e-06,6.028351e-01,8.497418e-01,-2.312866e-01
269980,1.3499e-06,6.113301e-01,6.668659e-01,-1.737447e-01
270000,1.35e-06,6.087991e-01,8.555537e-01,-1.435206e-01
